,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)3121,6.356728006,0.648590557,0.290503256,3.881281029,2.81484247,0.648867314,Navajo Nation: Water & home dust
(Intercept)3131,5.100928792,0.798916065,0.269446921,3.731106291,2.897410238,0.669902913,Navajo Nation: Water & home dust
(Intercept)3141,8.646504294,0.304935925,0.053223584,3.643240807,2.617235199,0.647249191,Navajo Nation: Water & home dust
(Intercept)3151,9.44089213,0.140088531,0.014275641,2.972125407,3.000909549,0.673139159,Navajo Nation: Water & home dust
(Intercept)3161,5.351076137,0.677435085,0.346319204,2.969468088,2.836326941,0.660194175,Navajo Nation: Water & home dust
(Intercept)3171,6.684279383,0.554294554,0.081048776,3.573007225,2.873126236,0.666666667,Navajo Nation: Water & home dust
(Intercept)3181,3.311894534,1.060936279,0.346408017,3.737492076,3.226927364,0.699029126,Navajo Nation: Water & home dust
(Intercept)3191,5.930653726,0.733799365,0.109736918,4.111161142,2.501217966,0.653721683,Navajo Nation: Water & home dust
(Intercept)3201,7.04101791,0.507522186,0.147349084,3.482085805,2.994147712,0.684466019,Navajo Nation: Water & home dust
(Intercept)3211,5.415833197,0.736041631,0.168675611,3.575617685,3.123743748,0.666666667,Navajo Nation: Water & home dust
(Intercept)3221,7.627353182,0.467637577,0.080775818,3.877281841,2.91859177,0.660194175,Navajo Nation: Water & home dust
(Intercept)3231,4.276323241,0.967592594,0.292262584,4.05354122,2.890255533,0.647249191,Navajo Nation: Water & home dust
(Intercept)3241,6.530284646,0.589496234,0.100650909,3.560602461,2.701136093,0.663430421,Navajo Nation: Water & home dust
(Intercept)3251,5.905936791,0.691320314,0.155654122,3.762696045,3.115434031,0.663430421,Navajo Nation: Water & home dust
(Intercept)3261,4.182514455,1.020547195,0.284008263,4.323665368,3.012086562,0.677993528,Navajo Nation: Water & home dust
(Intercept)3271,6.060397308,0.646065718,0.156799852,3.645698664,2.984866513,0.658576052,Navajo Nation: Water & home dust
(Intercept)3281,7.261340579,0.452361398,0.268596532,3.356616115,3.069102398,0.689320388,Navajo Nation: Water & home dust
(Intercept)3291,7.039882342,0.552590931,0.170471505,3.661337516,2.996856164,0.666666667,Navajo Nation: Water & home dust
(Intercept)3301,4.107720334,0.954872896,0.263799989,3.787786128,2.938264116,0.663430421,Navajo Nation: Water & home dust
(Intercept)3311,5.002869367,0.871748935,0.188517919,4.102514077,2.969063379,0.690938511,Navajo Nation: Water & home dust
(Intercept)3321,5.041827184,0.877541426,0.146210006,4.210799736,3.202770894,0.677993528,Navajo Nation: Water & home dust
(Intercept)3331,8.496060515,0.304255214,0.038610509,3.549677473,3.061277708,0.656957929,Navajo Nation: Water & home dust
(Intercept)3341,5.993536506,0.685656436,0.310283539,3.723336366,3.169657302,0.684466019,Navajo Nation: Water & home dust
(Intercept)3351,5.731471925,0.708380248,0.313314574,3.582479539,3.15591664,0.650485437,Navajo Nation: Water & home dust
(Intercept)3361,8.233004786,0.409043877,0.07478298,4.087905197,3.399465823,0.689320388,Navajo Nation: Water & home dust
(Intercept)3371,5.639825866,0.712789756,0.222172812,3.621428278,2.972009302,0.665048544,Navajo Nation: Water & home dust
(Intercept)3381,4.662227021,1.00510196,0.104545697,4.695159495,3.012188416,0.690938511,Navajo Nation: Water & home dust
(Intercept)3391,6.578830189,0.601512314,0.163458553,3.754524307,2.73987932,0.645631068,Navajo Nation: Water & home dust
(Intercept)3401,5.039700623,0.82055117,0.402002245,3.75824061,3.186912875,0.669902913,Navajo Nation: Water & home dust
(Intercept)3411,7.838194918,0.318870476,0.078207493,3.104598622,2.465630748,0.647249191,Navajo Nation: Water & home dust
(Intercept)3421,2.897824284,1.168906983,0.362233582,4.071246322,2.460555641,0.658576052,Navajo Nation: Water & home dust
(Intercept)3431,7.765994574,0.324490196,0.068811299,3.108093441,2.682078468,0.666666667,Navajo Nation: Water & home dust
(Intercept)3441,7.635360988,0.360544566,0.210923484,2.877952619,2.763503885,0.665048544,Navajo Nation: Water & home dust
(Intercept)3451,7.650263963,0.472268415,0.076033611,3.871862095,2.640315602,0.656957929,Navajo Nation: Water & home dust
(Intercept)3461,5.933932645,0.758569625,0.254801286,4.18636129,3.69894536,0.682847896,Navajo Nation: Water & home dust
(Intercept)3471,4.552026594,0.904624952,0.418495843,3.900536662,3.214706574,0.669902913,Navajo Nation: Water & home dust
(Intercept)3481,8.073018979,0.388999676,0.082744624,3.700982822,3.109248013,0.692556634,Navajo Nation: Water & home dust
(Intercept)3491,7.271436412,0.491629426,0.078235482,3.708438995,2.697764472,0.656957929,Navajo Nation: Water & home dust
(Intercept)3501,9.218593774,0.138454846,0.010457563,3.155291552,2.8783264,0.661812298,Navajo Nation: Water & home dust
(Intercept)3511,8.145640453,0.30437935,0.058608103,3.343197734,3.068523266,0.690938511,Navajo Nation: Water & home dust
(Intercept)3521,8.500269233,0.278742273,0.064970843,3.592068638,3.215722391,0.690938511,Navajo Nation: Water & home dust
(Intercept)3531,4.624829964,0.927130311,0.30775551,4.115469042,2.967503924,0.684466019,Navajo Nation: Water & home dust
(Intercept)3541,3.142428805,1.185209395,0.182344168,4.398678444,2.652062946,0.642394822,Navajo Nation: Water & home dust
(Intercept)3551,4.417480166,0.922753072,0.304458168,3.878540767,3.035560668,0.67961165,Navajo Nation: Water & home dust
(Intercept)3561,4.82736333,0.831016784,0.300621953,3.624117654,3.064600235,0.682847896,Navajo Nation: Water & home dust
(Intercept)3571,5.385891493,0.755420375,0.208743787,3.704243007,3.025243247,0.677993528,Navajo Nation: Water & home dust
(Intercept)3581,3.610019088,1.05170595,0.32011929,3.975396989,2.789874141,0.682847896,Navajo Nation: Water & home dust
(Intercept)3591,4.749874432,0.825739131,0.335247942,3.482839033,3.20466541,0.686084142,Navajo Nation: Water & home dust
(Intercept)3601,5.176247907,0.806847466,0.238039461,3.790010004,2.789255537,0.656957929,Navajo Nation: Water & home dust
(Intercept)3611,8.990835963,0.233333083,0.031895815,3.526918658,3.523549606,0.66828479,Navajo Nation: Water & home dust
(Intercept)3621,7.050356283,0.612902327,0.18332559,4.340570417,3.086067914,0.684466019,Navajo Nation: Water & home dust
(Intercept)3631,6.425802771,0.571784419,0.13788206,3.463708217,2.758421845,0.66828479,Navajo Nation: Water & home dust
(Intercept)3641,6.281508486,0.60898574,0.176577937,3.615084573,3.002502187,0.673139159,Navajo Nation: Water & home dust
(Intercept)3651,6.156317548,0.628278873,0.244009771,3.474303403,3.101434906,0.687702265,Navajo Nation: Water & home dust
(Intercept)3661,5.533473201,0.799092037,0.128987789,4.167126908,2.623612173,0.671521036,Navajo Nation: Water & home dust
(Intercept)3671,4.422384902,0.837634955,0.156663478,3.319162301,2.558564928,0.650485437,Navajo Nation: Water & home dust
(Intercept)3681,8.086687,0.33425326,0.064639196,3.158691332,2.693040433,0.658576052,Navajo Nation: Water & home dust
(Intercept)3691,6.894668092,0.578214493,0.123763687,3.98991293,3.082406557,0.682847896,Navajo Nation: Water & home dust
(Intercept)3701,7.325813464,0.536835252,0.13196834,4.131511281,3.034788997,0.681229773,Navajo Nation: Water & home dust
(Intercept)3711,5.076941072,0.808959883,0.226060081,3.736936769,3.040967962,0.65210356,Navajo Nation: Water & home dust
(Intercept)3721,5.828253788,0.675206387,0.213181982,3.520550965,2.451838534,0.642394822,Navajo Nation: Water & home dust
(Intercept)3731,6.563701809,0.534158955,0.26959389,3.230484635,3.034966579,0.682847896,Navajo Nation: Water & home dust
(Intercept)3741,8.915174881,0.195521106,0.029058355,3.204474305,2.937196722,0.684466019,Navajo Nation: Water & home dust
(Intercept)3751,7.110265282,0.550684535,0.081210366,4.094450402,3.264220952,0.69579288,Navajo Nation: Water & home dust
(Intercept)3761,6.881249641,0.530165107,0.096818561,3.662849631,2.935081041,0.660194175,Navajo Nation: Water & home dust
(Intercept)3771,4.395838114,1.001947058,0.129398282,4.409274709,2.806330357,0.645631068,Navajo Nation: Water & home dust
(Intercept)3781,5.127221857,0.795726095,0.133076255,3.662231329,2.742268832,0.669902913,Navajo Nation: Water & home dust
(Intercept)3791,7.67843812,0.432324891,0.063133156,3.687263525,2.876009539,0.69579288,Navajo Nation: Water & home dust
(Intercept)3801,8.204323152,0.33104714,0.074842837,3.478272661,3.4975961,0.694174757,Navajo Nation: Water & home dust
(Intercept)3811,8.031645842,0.284643765,0.062053977,3.059904671,2.936650776,0.682847896,Navajo Nation: Water & home dust
(Intercept)3821,5.570148553,0.744233705,0.184155091,3.793764109,2.949226302,0.660194175,Navajo Nation: Water & home dust
(Intercept)3831,7.312491877,0.409308168,0.079130002,3.18936036,3.124557575,0.655339806,Navajo Nation: Water & home dust
(Intercept)3841,8.811866345,0.17899924,0.019397368,3.234835717,2.895938714,0.661812298,Navajo Nation: Water & home dust
(Intercept)3851,4.67203637,0.880972576,0.285531703,3.836705776,3.391443234,0.669902913,Navajo Nation: Water & home dust
(Intercept)3861,1.796186908,1.328499865,0.430163444,4.087217839,2.98599388,0.671521036,Navajo Nation: Water & home dust
(Intercept)3871,6.03712083,0.703458619,0.238627129,3.951641015,3.156897341,0.67961165,Navajo Nation: Water & home dust
(Intercept)3881,4.269434581,0.955694327,0.271226766,3.949100289,2.717618379,0.681229773,Navajo Nation: Water & home dust
(Intercept)3891,6.102167114,0.687607128,0.199856211,3.849161554,3.063060215,0.69579288,Navajo Nation: Water & home dust
(Intercept)3901,4.214022953,0.957638825,0.346902942,3.906185722,2.909415819,0.676375405,Navajo Nation: Water & home dust
(Intercept)3911,5.805699294,0.698967535,0.245810459,3.647615723,3.372716775,0.671521036,Navajo Nation: Water & home dust
(Intercept)3921,6.184112358,0.591102823,0.163081566,3.338420611,2.573921917,0.660194175,Navajo Nation: Water & home dust
(Intercept)3931,5.679833624,0.766396923,0.246504492,4.091514165,3.318577167,0.658576052,Navajo Nation: Water & home dust
(Intercept)3941,5.26897448,0.834727866,0.305557823,4.07877328,3.202671728,0.669902913,Navajo Nation: Water & home dust
(Intercept)3951,4.900889254,0.809935047,0.242015873,3.545941115,2.286762885,0.665048544,Navajo Nation: Water & home dust
(Intercept)3961,6.460808694,0.590717714,0.131574507,3.689221528,2.874225632,0.656957929,Navajo Nation: Water & home dust
(Intercept)3971,6.553424791,0.600159302,0.105727024,3.687104042,3.130779689,0.660194175,Navajo Nation: Water & home dust
(Intercept)3981,7.041285821,0.496449452,0.076858392,3.600454162,2.35105791,0.644012945,Navajo Nation: Water & home dust
(Intercept)3991,7.261838305,0.429171881,0.153951533,3.125234882,2.857838276,0.671521036,Navajo Nation: Water & home dust
(Intercept)4001,4.83323293,0.838970816,0.368484562,3.744569176,3.27364333,0.689320388,Navajo Nation: Water & home dust
(Intercept)4011,4.573080149,0.845766481,0.199468607,3.504509092,2.593502854,0.66828479,Navajo Nation: Water & home dust
(Intercept)4021,5.421700463,0.832564598,0.244594559,4.261071293,3.24595869,0.677993528,Navajo Nation: Water & home dust
(Intercept)4031,5.223530037,0.825546805,0.271700455,4.015838506,3.180160042,0.684466019,Navajo Nation: Water & home dust
(Intercept)4041,8.117163794,0.302790365,0.056413877,3.11952005,2.691819082,0.655339806,Navajo Nation: Water & home dust
(Intercept)4051,6.324371027,0.666242595,0.159128612,4.02044821,2.909679805,0.674757282,Navajo Nation: Water & home dust
(Intercept)4061,9.109255147,0.215204453,0.032109821,3.46739748,2.473754639,0.658576052,Navajo Nation: Water & home dust
(Intercept)4071,8.041557705,0.432724419,0.069719846,4.063705305,2.71381495,0.644012945,Navajo Nation: Water & home dust
(Intercept)4081,4.481267534,0.90622177,0.179767661,3.810144934,2.377993548,0.658576052,Navajo Nation: Water & home dust
(Intercept)4091,6.266835126,0.595610776,0.212697956,3.389297008,3.021883073,0.661812298,Navajo Nation: Water & home dust
(Intercept)4101,4.704309672,0.79659992,0.354987525,3.271954911,2.921218122,0.655339806,Navajo Nation: Water & home dust
(Intercept)4111,6.763274326,0.565438605,0.052627054,3.766186816,2.952817398,0.665048544,Navajo Nation: Water & home dust
(Intercept)4121,7.941498092,0.423284033,0.077782907,3.896627583,3.055618545,0.658576052,Navajo Nation: Water & home dust
(Intercept)4131,1.322355821,1.406345526,0.303926771,4.202795056,3.343996611,0.671521036,Navajo Nation: Water & home dust
(Intercept)4141,7.102297801,0.387649959,0.145957744,2.77320631,2.485643222,0.653721683,Navajo Nation: Water & home dust
(Intercept)4151,3.695535062,0.950733243,0.276065207,3.338753426,2.647038502,0.658576052,Navajo Nation: Water & home dust
(Intercept)4161,7.429778391,0.398918465,0.106540697,2.992885897,3.170108014,0.661812298,Navajo Nation: Water & home dust
(Intercept)4171,7.569963908,0.388151584,0.087620975,3.269830135,2.915623722,0.673139159,Navajo Nation: Water & home dust
(Intercept)4181,7.097584737,0.618189262,0.050066134,4.571309598,3.139669371,0.687702265,Navajo Nation: Water & home dust
(Intercept)4191,8.148426495,0.368040012,0.105618756,3.685652345,3.153812602,0.674757282,Navajo Nation: Water & home dust
(Intercept)4201,7.425704134,0.405578678,0.082588355,3.227956001,3.143422587,0.673139159,Navajo Nation: Water & home dust
(Intercept)4211,6.368601081,0.632290256,0.129318117,3.869385415,2.844958649,0.676375405,Navajo Nation: Water & home dust
(Intercept)4221,6.904604727,0.495266639,0.148242537,3.322276723,2.763995262,0.645631068,Navajo Nation: Water & home dust
(Intercept)4231,7.612021928,0.448826268,0.088271051,3.94651546,3.29774707,0.682847896,Navajo Nation: Water & home dust
(Intercept)4241,7.989780098,0.35455727,0.057951955,3.63429332,2.800152897,0.661812298,Navajo Nation: Water & home dust
(Intercept)4251,4.697169035,0.865125655,0.329001071,3.709093086,3.19885754,0.671521036,Navajo Nation: Water & home dust
(Intercept)4261,6.327928997,0.70168418,0.059371724,4.344134384,2.935088193,0.669902913,Navajo Nation: Water & home dust
(Intercept)4271,7.24867697,0.461238119,0.172193702,3.34449761,2.826673328,0.660194175,Navajo Nation: Water & home dust
(Intercept)4281,5.0422801,0.794280793,0.350222895,3.542964493,2.563304414,0.634304207,Navajo Nation: Water & home dust
(Intercept)4291,4.99240038,0.851813685,0.135240422,3.982876709,2.597457876,0.658576052,Navajo Nation: Water & home dust
(Intercept)4301,6.807037645,0.516912487,0.161213287,3.444325356,2.673236857,0.658576052,Navajo Nation: Water & home dust
(Intercept)4311,8.149133024,0.403895187,0.100761657,3.871146619,3.115567823,0.681229773,Navajo Nation: Water & home dust
(Intercept)4321,3.180184759,1.105200743,0.316449117,3.905963014,2.753649171,0.686084142,Navajo Nation: Water & home dust
(Intercept)4331,9.776210202,0.096129357,0.006751389,3.380315057,3.105363649,0.666666667,Navajo Nation: Water & home dust
(Intercept)4341,7.449355699,0.540844809,0.080596373,4.272986812,2.722514956,0.666666667,Navajo Nation: Water & home dust
(Intercept)4351,3.72092006,1.095890913,0.342373995,4.374972177,3.136633415,0.686084142,Navajo Nation: Water & home dust
(Intercept)4361,8.000919757,0.329334995,0.089558019,3.287845109,3.117418836,0.682847896,Navajo Nation: Water & home dust
(Intercept)4371,4.658950189,0.885273599,0.274501823,3.861327089,2.439264261,0.648867314,Navajo Nation: Water & home dust
(Intercept)4381,5.635287341,0.687849353,0.168381187,3.419223966,2.619171349,0.653721683,Navajo Nation: Water & home dust
(Intercept)4391,5.424409828,0.693955515,0.22763338,3.29791924,2.829463679,0.665048544,Navajo Nation: Water & home dust
(Intercept)4401,7.631547247,0.449241625,0.069040124,3.660168489,2.840535931,0.661812298,Navajo Nation: Water & home dust
(Intercept)4411,6.890924894,0.557889019,0.119272775,3.824158853,2.754973458,0.663430421,Navajo Nation: Water & home dust
(Intercept)4421,6.782467577,0.4778614,0.075097545,3.255132045,2.702384367,0.634304207,Navajo Nation: Water & home dust
(Intercept)4431,5.438510358,0.801608211,0.11999796,4.041601749,2.729107568,0.673139159,Navajo Nation: Water & home dust
(Intercept)4441,5.166869942,0.853851848,0.185786263,4.133566905,2.92940718,0.66828479,Navajo Nation: Water & home dust
(Intercept)4451,5.001517804,0.760961065,0.267308912,3.318327695,2.761382484,0.66828479,Navajo Nation: Water & home dust
(Intercept)4461,5.427144004,0.804711709,0.22526888,4.077595911,2.883730767,0.660194175,Navajo Nation: Water & home dust
(Intercept)4471,5.211637219,0.72784637,0.30241432,3.291954285,2.719314034,0.669902913,Navajo Nation: Water & home dust
(Intercept)4481,8.210152803,0.376039593,0.100021635,3.697189503,2.853058925,0.671521036,Navajo Nation: Water & home dust
(Intercept)4491,7.360333038,0.434244423,0.113034372,3.39931869,2.396253559,0.655339806,Navajo Nation: Water & home dust
(Intercept)4501,6.734069468,0.566912941,0.1139618,3.793231031,3.094747435,0.684466019,Navajo Nation: Water & home dust
(Intercept)4511,6.591201625,0.59870239,0.138803648,3.728017073,2.77042378,0.666666667,Navajo Nation: Water & home dust
(Intercept)4521,8.882084209,0.193188961,0.038750717,3.003626792,2.985788086,0.671521036,Navajo Nation: Water & home dust
(Intercept)4531,6.857139751,0.547507187,0.128335845,3.663281712,2.8689683,0.665048544,Navajo Nation: Water & home dust
