,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)5931,3.921706306,1.023319382,0.219790533,4.079131853,2.728158631,0.65266559,Navajo Nation: Water & home dust
(Intercept)5941,3.588538322,1.04886568,0.277486092,3.918422982,2.582361238,0.655896607,Navajo Nation: Water & home dust
(Intercept)5951,7.920019251,0.30891353,0.054241838,3.254601175,2.558998944,0.68174475,Navajo Nation: Water & home dust
(Intercept)5961,5.153241957,0.768606554,0.214107916,3.591140522,2.743495426,0.665589661,Navajo Nation: Water & home dust
(Intercept)5971,9.267293651,0.196555728,0.011569255,3.843365404,3.058702156,0.676898223,Navajo Nation: Water & home dust
(Intercept)5981,5.23910234,0.841262763,0.202418147,4.167491758,2.958913169,0.668820679,Navajo Nation: Water & home dust
(Intercept)5991,6.660953771,0.577384095,0.130560037,3.807939034,2.93942849,0.66720517,Navajo Nation: Water & home dust
(Intercept)6001,0.152098248,1.714361999,0.308230713,4.974645823,3.025079544,0.683360258,Navajo Nation: Water & home dust
(Intercept)6011,2.534054122,1.237859237,0.304920282,4.139805113,2.81360823,0.657512116,Navajo Nation: Water & home dust
(Intercept)6021,3.588350137,1.113214574,0.251785923,4.352644248,2.844013297,0.668820679,Navajo Nation: Water & home dust
(Intercept)6031,5.170578066,0.878391405,0.215014802,4.349617213,3.220437253,0.676898223,Navajo Nation: Water & home dust
(Intercept)6041,5.063793249,0.777873123,0.238671557,3.564248992,2.673617666,0.673667205,Navajo Nation: Water & home dust
(Intercept)6051,6.546064626,0.579397161,0.163639773,3.70663979,2.993922656,0.654281099,Navajo Nation: Water & home dust
(Intercept)6061,4.815330073,0.933553435,0.220978011,4.36675957,3.063052764,0.688206785,Navajo Nation: Water & home dust
(Intercept)6071,2.141591295,1.295405309,0.280243185,4.135826933,2.844378295,0.663974152,Navajo Nation: Water & home dust
(Intercept)6081,5.382539724,0.75002576,0.195673612,3.695002218,2.806684357,0.655896607,Navajo Nation: Water & home dust
(Intercept)6091,7.647017685,0.417359949,0.07477412,3.713704646,3.036334363,0.689822294,Navajo Nation: Water & home dust
(Intercept)6101,3.578758306,1.068599127,0.272884841,4.041860421,2.644537422,0.675282714,Navajo Nation: Water & home dust
(Intercept)6111,5.835875539,0.641223832,0.187705033,3.413833013,2.548928443,0.68174475,Navajo Nation: Water & home dust
(Intercept)6121,4.519692327,0.93684624,0.239241242,4.093351042,2.616802701,0.672051696,Navajo Nation: Water & home dust
(Intercept)6131,4.691567632,0.894827885,0.240934287,3.981566917,2.542417491,0.657512116,Navajo Nation: Water & home dust
(Intercept)6141,2.209896963,1.30730853,0.29738761,4.284489412,2.688128462,0.686591276,Navajo Nation: Water & home dust
(Intercept)6151,5.652114131,0.730691543,0.18818546,3.834054314,3.047763481,0.68174475,Navajo Nation: Water & home dust
(Intercept)6161,6.299089079,0.638166686,0.164972068,3.856408232,3.050294949,0.68174475,Navajo Nation: Water & home dust
(Intercept)6171,6.04632361,0.715928346,0.176528261,4.128599728,3.130736285,0.678513732,Navajo Nation: Water & home dust
(Intercept)6181,4.895645072,0.83480802,0.204729479,3.780459516,2.689547216,0.654281099,Navajo Nation: Water & home dust
(Intercept)6191,6.976527218,0.515056451,0.123287115,3.70274818,2.827360801,0.654281099,Navajo Nation: Water & home dust
(Intercept)6201,5.623960178,0.781980814,0.167925018,4.152146311,2.472475343,0.663974152,Navajo Nation: Water & home dust
(Intercept)6211,7.844264831,0.370715961,0.056353163,3.596065427,2.595772549,0.647819063,Navajo Nation: Water & home dust
(Intercept)6221,5.733819648,0.763090463,0.212611906,4.134479933,3.126674133,0.686591276,Navajo Nation: Water & home dust
(Intercept)6231,6.890451198,0.486793063,0.101521756,3.425870395,2.49303089,0.649434572,Navajo Nation: Water & home dust
(Intercept)6241,5.948793667,0.765632686,0.145687693,4.366616113,2.817772919,0.665589661,Navajo Nation: Water & home dust
(Intercept)6251,2.019187644,1.303025936,0.27718757,4.064868957,2.840437512,0.678513732,Navajo Nation: Water & home dust
(Intercept)6261,6.85773525,0.471123492,0.100285226,3.287371588,2.597319067,0.647819063,Navajo Nation: Water & home dust
(Intercept)6271,7.523269895,0.437371462,0.09869381,3.725051487,2.626013645,0.636510501,Navajo Nation: Water & home dust
(Intercept)6281,4.965455584,0.879795729,0.244744929,4.15397511,3.033680634,0.68174475,Navajo Nation: Water & home dust
(Intercept)6291,3.315267017,1.190054714,0.305034506,4.59829705,3.032799897,0.66720517,Navajo Nation: Water & home dust
(Intercept)6301,7.801645849,0.459883914,0.070472354,4.155405533,2.815346083,0.659127625,Navajo Nation: Water & home dust
(Intercept)6311,3.309853338,1.102853178,0.26076539,4.004199262,2.435765074,0.660743134,Navajo Nation: Water & home dust
(Intercept)6321,4.737393908,0.920651282,0.221272604,4.201722965,2.861483727,0.655896607,Navajo Nation: Water & home dust
(Intercept)6331,6.377005998,0.608930337,0.14714194,3.736955072,2.55490793,0.662358643,Navajo Nation: Water & home dust
(Intercept)6341,4.914534873,0.881517815,0.208020764,4.11467993,2.869544592,0.662358643,Navajo Nation: Water & home dust
(Intercept)6351,2.439814649,1.316269188,0.294011502,4.574899113,3.003985175,0.680129241,Navajo Nation: Water & home dust
(Intercept)6361,3.821889591,0.949950774,0.277121762,3.484014994,2.495800597,0.659127625,Navajo Nation: Water & home dust
(Intercept)6371,4.283271684,0.987404284,0.234637526,4.198239952,3.017702539,0.676898223,Navajo Nation: Water & home dust
(Intercept)6381,5.793937081,0.756881373,0.17363351,4.152680763,3.184521938,0.675282714,Navajo Nation: Water & home dust
(Intercept)6391,6.126753396,0.546141866,0.155847265,3.062827197,2.675144257,0.634894992,Navajo Nation: Water & home dust
(Intercept)6401,4.130364435,0.943514759,0.247563138,3.749041292,2.454457081,0.66720517,Navajo Nation: Water & home dust
(Intercept)6411,5.364425576,0.821232313,0.20316402,4.157592519,2.755235375,0.66720517,Navajo Nation: Water & home dust
(Intercept)6421,5.206824575,0.832340314,0.225611812,4.074979917,3.095888758,0.668820679,Navajo Nation: Water & home dust
(Intercept)6431,3.51923151,1.044886962,0.294968579,3.822256462,2.655667086,0.654281099,Navajo Nation: Water & home dust
(Intercept)6441,4.69812474,0.864459564,0.246158419,3.783112178,2.972607831,0.665589661,Navajo Nation: Water & home dust
(Intercept)6451,2.644801531,1.241347556,0.327188347,4.274101624,3.094183761,0.691437803,Navajo Nation: Water & home dust
(Intercept)6461,2.941151313,1.125858696,0.32840884,3.790803938,2.561437044,0.663974152,Navajo Nation: Water & home dust
(Intercept)6471,2.422579798,1.324469695,0.295579334,4.61302462,3.095863163,0.686591276,Navajo Nation: Water & home dust
(Intercept)6481,7.308456532,0.472428321,0.10745005,3.746901571,2.978349389,0.665589661,Navajo Nation: Water & home dust
(Intercept)6491,9.421309683,0.108361577,0.005100331,3.401996332,2.524977542,0.65266559,Navajo Nation: Water & home dust
(Intercept)6501,4.530716865,0.934235004,0.240182336,4.086747531,3.098023782,0.68174475,Navajo Nation: Water & home dust
(Intercept)6511,4.508216287,0.905130806,0.251821835,3.867769006,2.769955277,0.670436187,Navajo Nation: Water & home dust
(Intercept)6521,7.276812396,0.486078185,0.11072251,3.807405559,2.788882655,0.649434572,Navajo Nation: Water & home dust
(Intercept)6531,3.282504951,1.125546958,0.283800604,4.130053082,2.847067287,0.68174475,Navajo Nation: Water & home dust
(Intercept)6541,3.004654234,1.231613341,0.298640374,4.568240144,3.375915658,0.675282714,Navajo Nation: Water & home dust
(Intercept)6551,5.994584175,0.735490191,0.178440866,4.208919287,3.006817936,0.665589661,Navajo Nation: Water & home dust
(Intercept)6561,7.781205726,0.435073526,0.071319148,3.967474307,2.791321252,0.66720517,Navajo Nation: Water & home dust
(Intercept)6571,6.603621409,0.574137906,0.121788554,3.728692156,2.90636252,0.675282714,Navajo Nation: Water & home dust
(Intercept)6581,1.683089296,1.394839343,0.309716626,4.348588749,2.997773857,0.670436187,Navajo Nation: Water & home dust
(Intercept)6591,1.886767937,1.345546126,0.249881295,4.219496489,2.957117318,0.672051696,Navajo Nation: Water & home dust
(Intercept)6601,4.592834162,0.804197364,0.223465557,3.271000795,2.480776946,0.631663974,Navajo Nation: Water & home dust
(Intercept)6611,4.759213838,0.896422698,0.19346869,4.05997946,2.925126497,0.649434572,Navajo Nation: Water & home dust
(Intercept)6621,4.058297525,0.982125125,0.222746436,3.937627004,2.673847264,0.662358643,Navajo Nation: Water & home dust
(Intercept)6631,3.955214236,1.06073998,0.229394912,4.365260462,2.90822286,0.659127625,Navajo Nation: Water & home dust
(Intercept)6641,7.859827945,0.4148877,0.060846385,3.909825134,2.856422483,0.663974152,Navajo Nation: Water & home dust
(Intercept)6651,1.543082024,1.367266757,0.299154872,4.022443205,2.322442126,0.628432956,Navajo Nation: Water & home dust
(Intercept)6661,3.662754489,1.11170112,0.282734295,4.416831506,2.913425421,0.675282714,Navajo Nation: Water & home dust
(Intercept)6671,5.050019796,0.787516992,0.199126638,3.615579811,2.694258408,0.673667205,Navajo Nation: Water & home dust
(Intercept)6681,4.658894673,0.871194142,0.216622772,3.789346209,2.551730001,0.657512116,Navajo Nation: Water & home dust
(Intercept)6691,4.483826768,0.963360714,0.238387089,4.236480607,3.037984426,0.665589661,Navajo Nation: Water & home dust
(Intercept)6701,6.288078684,0.654773521,0.181251926,3.957508016,2.811322209,0.647819063,Navajo Nation: Water & home dust
(Intercept)6711,5.825978322,0.688348792,0.195804297,3.722069126,2.499440443,0.676898223,Navajo Nation: Water & home dust
(Intercept)6721,2.051247546,1.357698558,0.325824221,4.466015292,3.105937297,0.672051696,Navajo Nation: Water & home dust
(Intercept)6731,4.249741685,0.95757696,0.22102967,3.963350292,2.675746002,0.670436187,Navajo Nation: Water & home dust
(Intercept)6741,5.582029907,0.828737285,0.137481404,4.425861758,2.800021358,0.68174475,Navajo Nation: Water & home dust
(Intercept)6751,3.639893902,1.02281734,0.234353,3.793930243,2.326483781,0.646203554,Navajo Nation: Water & home dust
(Intercept)6761,4.198363768,0.997491446,0.258912586,4.18142891,2.998640503,0.66720517,Navajo Nation: Water & home dust
(Intercept)6771,4.05548847,1.145840361,0.256655688,5.04003423,3.210836277,0.689822294,Navajo Nation: Water & home dust
(Intercept)6781,4.980310818,0.886911793,0.248219055,4.216869792,3.070725041,0.665589661,Navajo Nation: Water & home dust
(Intercept)6791,3.593737315,1.067791078,0.230155912,4.05138442,2.701043406,0.646203554,Navajo Nation: Water & home dust
(Intercept)6801,3.929865786,1.071368396,0.223624413,4.411662808,2.643817119,0.678513732,Navajo Nation: Water & home dust
(Intercept)6811,7.561933549,0.341701018,0.075089991,3.117858748,2.296624407,0.65266559,Navajo Nation: Water & home dust
(Intercept)6821,3.391625645,1.033967413,0.240771896,3.620934404,2.570386813,0.65266559,Navajo Nation: Water & home dust
(Intercept)6831,3.59810265,1.061507255,0.318100957,4.013328631,2.992165335,0.659127625,Navajo Nation: Water & home dust
(Intercept)6841,6.299569487,0.673438676,0.149050074,4.095004397,3.146756096,0.657512116,Navajo Nation: Water & home dust
(Intercept)6851,4.969509018,0.862238785,0.197041249,4.039504319,3.131943618,0.670436187,Navajo Nation: Water & home dust
(Intercept)6861,5.40182348,0.79375776,0.172510803,4.009513956,2.814006021,0.670436187,Navajo Nation: Water & home dust
(Intercept)6871,3.024474901,1.178287523,0.279904251,4.228066446,2.373423565,0.663974152,Navajo Nation: Water & home dust
(Intercept)6881,7.459644894,0.452868271,0.081792706,3.766043052,2.880340703,0.680129241,Navajo Nation: Water & home dust
(Intercept)6891,6.133526235,0.692840964,0.147162039,4.059942998,2.75322918,0.673667205,Navajo Nation: Water & home dust
(Intercept)6901,2.037706145,1.354269836,0.274711584,4.429327118,2.471141558,0.651050081,Navajo Nation: Water & home dust
(Intercept)6911,4.404414952,0.946774135,0.235105501,4.045095356,2.837383604,0.668820679,Navajo Nation: Water & home dust
(Intercept)6921,3.598157938,1.02832264,0.302113525,3.789359707,2.982018013,0.66720517,Navajo Nation: Water & home dust
(Intercept)6931,5.493328684,0.709327926,0.207201756,3.531046382,2.892554888,0.684975767,Navajo Nation: Water & home dust
(Intercept)6941,2.397374155,1.287331593,0.315797478,4.337105386,2.910825566,0.680129241,Navajo Nation: Water & home dust
(Intercept)6951,1.574331752,1.415520026,0.278913183,4.3794433,2.862593258,0.683360258,Navajo Nation: Water & home dust
(Intercept)6961,2.797718484,1.181914198,0.3014749,4.025793152,2.65265064,0.647819063,Navajo Nation: Water & home dust
(Intercept)6971,4.787847798,0.928629764,0.266842191,4.306038354,3.03948555,0.68174475,Navajo Nation: Water & home dust
(Intercept)6981,3.678174793,1.026601816,0.286821419,3.857759545,2.380372167,0.646203554,Navajo Nation: Water & home dust
(Intercept)6991,6.134084373,0.600261892,0.176532292,3.435514112,2.781504887,0.655896607,Navajo Nation: Water & home dust
(Intercept)7001,4.533545734,0.943398618,0.247586401,4.151438545,2.961973475,0.675282714,Navajo Nation: Water & home dust
(Intercept)7011,4.22304745,0.971763054,0.295471184,4.032424189,2.9114264,0.680129241,Navajo Nation: Water & home dust
(Intercept)7021,3.579546934,1.097007145,0.223775056,4.234427197,2.881492934,0.688206785,Navajo Nation: Water & home dust
(Intercept)7031,5.804808326,0.662665018,0.162259852,3.527511935,2.47966131,0.651050081,Navajo Nation: Water & home dust
(Intercept)7041,6.846526332,0.572580428,0.11747938,3.961082786,2.770096074,0.673667205,Navajo Nation: Water & home dust
(Intercept)7051,6.985288475,0.470426632,0.084796733,3.410220422,2.709408543,0.662358643,Navajo Nation: Water & home dust
(Intercept)7061,6.89636038,0.566389595,0.128478845,3.969123471,3.140345363,0.670436187,Navajo Nation: Water & home dust
(Intercept)7071,4.139143475,1.028039387,0.231142551,4.328433046,2.967464039,0.655896607,Navajo Nation: Water & home dust
(Intercept)7081,4.679552472,0.937101657,0.20943047,4.254935467,2.927495262,0.683360258,Navajo Nation: Water & home dust
(Intercept)7091,4.852130944,0.831616453,0.208797516,3.715399609,2.849437353,0.668820679,Navajo Nation: Water & home dust
(Intercept)7101,6.32624175,0.562883345,0.143187065,3.37533469,2.259362562,0.651050081,Navajo Nation: Water & home dust
(Intercept)7111,8.402608133,0.276528494,0.045930472,3.518563678,2.939688831,0.66720517,Navajo Nation: Water & home dust
(Intercept)7121,4.579054319,0.869709537,0.254730119,3.699483518,2.81376167,0.651050081,Navajo Nation: Water & home dust
(Intercept)7131,2.727860439,1.224022805,0.251152672,4.240203811,2.634013638,0.670436187,Navajo Nation: Water & home dust
(Intercept)7141,6.13248481,0.71476097,0.17203453,4.20688015,2.90424067,0.659127625,Navajo Nation: Water & home dust
(Intercept)7151,6.333018527,0.659730896,0.17359505,4.035914335,2.964366529,0.665589661,Navajo Nation: Water & home dust
(Intercept)7161,6.036837727,0.719264395,0.175096286,4.141634994,2.709341138,0.676898223,Navajo Nation: Water & home dust
(Intercept)7171,4.794678418,0.856292062,0.233912051,3.824528313,2.950420556,0.659127625,Navajo Nation: Water & home dust
(Intercept)7181,3.681862851,1.025731865,0.26268391,3.855574699,2.9901406,0.665589661,Navajo Nation: Water & home dust
(Intercept)7191,2.648059639,1.337142278,0.259790391,4.924055112,2.895518789,0.676898223,Navajo Nation: Water & home dust
(Intercept)7201,2.542090555,1.318089709,0.244139343,4.689465078,2.692532596,0.665589661,Navajo Nation: Water & home dust
(Intercept)7211,7.721975671,0.443721097,0.073075305,3.966622672,2.909811148,0.642972536,Navajo Nation: Water & home dust
(Intercept)7221,5.339485848,0.799257557,0.201144675,3.984304604,2.960479396,0.659127625,Navajo Nation: Water & home dust
(Intercept)7231,1.529726556,1.390535094,0.325269434,4.16616869,2.884548406,0.66720517,Navajo Nation: Water & home dust
(Intercept)7241,2.467170726,1.30666962,0.298785216,4.537449987,3.159341453,0.663974152,Navajo Nation: Water & home dust
(Intercept)7251,2.87462093,1.209662932,0.279178483,4.29002302,2.887206487,0.66720517,Navajo Nation: Water & home dust
(Intercept)7261,5.123784654,0.826189363,0.237106156,3.950415873,3.066071255,0.688206785,Navajo Nation: Water & home dust
(Intercept)7271,4.344025444,0.870908465,0.236513229,3.472548418,3.023033813,0.647819063,Navajo Nation: Water & home dust
(Intercept)7281,4.162134818,0.966523535,0.2654524,3.936140374,3.056356815,0.670436187,Navajo Nation: Water & home dust
(Intercept)7291,4.134290822,0.947564651,0.277179349,3.780307875,2.869596593,0.670436187,Navajo Nation: Water & home dust
(Intercept)7301,5.581495462,0.782610788,0.190304344,4.113934454,2.899131228,0.649434572,Navajo Nation: Water & home dust
(Intercept)7311,4.47217255,0.966643119,0.228811883,4.246985399,2.763254632,0.684975767,Navajo Nation: Water & home dust
(Intercept)7321,4.953196408,0.755518468,0.238041868,3.302739324,2.869089639,0.641357027,Navajo Nation: Water & home dust
(Intercept)7331,7.21709897,0.492160691,0.100708845,3.788754191,3.032951774,0.659127625,Navajo Nation: Water & home dust
(Intercept)7341,7.96301428,0.305275103,0.047718014,3.273033745,2.837359356,0.673667205,Navajo Nation: Water & home dust
(Intercept)7351,4.129960983,0.936739506,0.232951647,3.702899156,2.855789649,0.655896607,Navajo Nation: Water & home dust
(Intercept)7361,1.570678941,1.349442534,0.300917301,3.929711544,2.5974622,0.663974152,Navajo Nation: Water & home dust
(Intercept)7371,6.208581902,0.628987706,0.165288203,3.703935178,2.727875492,0.634894992,Navajo Nation: Water & home dust
(Intercept)7381,2.090088641,1.327465362,0.232563636,4.300756751,2.61223688,0.662358643,Navajo Nation: Water & home dust
(Intercept)7391,4.227892832,1.046920132,0.212373688,4.544643401,2.677956187,0.684975767,Navajo Nation: Water & home dust
(Intercept)7401,1.688355986,1.395073465,0.301969047,4.355435959,2.858667223,0.673667205,Navajo Nation: Water & home dust
(Intercept)7411,4.134082995,1.031460283,0.258724506,4.346466508,2.832990875,0.684975767,Navajo Nation: Water & home dust
(Intercept)7421,0.700245152,1.530346565,0.336844537,4.280532943,2.712696692,0.678513732,Navajo Nation: Water & home dust
(Intercept)7431,6.795288992,0.504758874,0.13167856,3.451992601,2.522288545,0.642972536,Navajo Nation: Water & home dust
(Intercept)7441,5.07475061,0.883126,0.170173562,4.285752281,2.646532497,0.654281099,Navajo Nation: Water & home dust
(Intercept)7451,4.942663146,0.905530511,0.242752866,4.304914211,3.228146823,0.668820679,Navajo Nation: Water & home dust
(Intercept)7461,3.694203768,1.046841992,0.258809298,4.010426823,2.99148169,0.684975767,Navajo Nation: Water & home dust
(Intercept)7471,6.084311566,0.747000442,0.163148899,4.376350603,3.297399843,0.673667205,Navajo Nation: Water & home dust
(Intercept)7481,6.303218351,0.606704767,0.16599155,3.648142951,3.192819069,0.662358643,Navajo Nation: Water & home dust
(Intercept)7491,4.712888669,0.889939687,0.255592965,3.969888483,3.081762639,0.683360258,Navajo Nation: Water & home dust
(Intercept)7501,5.150652937,0.832954118,0.246894967,4.022951975,3.081716768,0.660743134,Navajo Nation: Water & home dust
(Intercept)7511,5.451766692,0.864896088,0.207686087,4.539701039,2.963707968,0.699515347,Navajo Nation: Water & home dust
(Intercept)7521,4.687932783,0.952787977,0.192116989,4.369211705,2.81810164,0.676898223,Navajo Nation: Water & home dust
(Intercept)7531,7.089261639,0.436565015,0.082578069,3.285599033,2.394805597,0.634894992,Navajo Nation: Water & home dust
(Intercept)7541,3.671612922,0.989946849,0.263476428,3.603745652,2.238307191,0.631663974,Navajo Nation: Water & home dust
(Intercept)7551,5.671793986,0.737150992,0.197781967,3.897340912,2.988074863,0.659127625,Navajo Nation: Water & home dust
(Intercept)7561,8.246872227,0.346201905,0.059003517,3.833182215,2.997573505,0.659127625,Navajo Nation: Water & home dust
(Intercept)7571,8.057946655,0.331887748,0.05384643,3.547623978,2.725053017,0.659127625,Navajo Nation: Water & home dust
(Intercept)7581,4.307081094,0.958791705,0.205316362,4.028890256,2.53784866,0.663974152,Navajo Nation: Water & home dust
(Intercept)7591,5.173527582,0.786341016,0.207267826,3.731148766,3.211156201,0.680129241,Navajo Nation: Water & home dust
(Intercept)7601,6.278429083,0.639566631,0.157967698,3.845199053,2.774333217,0.678513732,Navajo Nation: Water & home dust
(Intercept)7611,4.315395836,0.979701646,0.239035372,4.178364783,2.93561754,0.654281099,Navajo Nation: Water & home dust
(Intercept)7621,8.380324708,0.250788051,0.025800706,3.322510499,2.519981768,0.663974152,Navajo Nation: Water & home dust
(Intercept)7631,6.232698457,0.678710751,0.144805287,4.063724333,2.769004007,0.670436187,Navajo Nation: Water & home dust
(Intercept)7641,4.731529382,0.90053937,0.196556315,4.060086022,2.73154459,0.68174475,Navajo Nation: Water & home dust
(Intercept)7651,6.493334469,0.505911445,0.119617006,3.157818907,2.566490894,0.673667205,Navajo Nation: Water & home dust
(Intercept)7661,4.115294794,0.96107075,0.22857708,3.852489436,2.346880726,0.644588045,Navajo Nation: Water & home dust
(Intercept)7671,7.318043598,0.499885482,0.097263336,3.941847694,2.696742167,0.662358643,Navajo Nation: Water & home dust
(Intercept)7681,3.691782365,1.01569112,0.232082329,3.797710693,2.836668315,0.651050081,Navajo Nation: Water & home dust
(Intercept)7691,3.970960688,1.090007963,0.187918766,4.578590549,2.899019713,0.663974152,Navajo Nation: Water & home dust
(Intercept)7701,6.808823315,0.50546317,0.166340363,3.470281522,3.20941498,0.670436187,Navajo Nation: Water & home dust
(Intercept)7711,5.312353393,0.798826147,0.176684379,3.954259769,2.568365868,0.654281099,Navajo Nation: Water & home dust
(Intercept)7721,4.432439763,0.860099892,0.256890657,3.487995732,2.829282701,0.659127625,Navajo Nation: Water & home dust
(Intercept)7731,4.358600514,0.960020508,0.225326413,4.088705137,2.895798797,0.659127625,Navajo Nation: Water & home dust
(Intercept)7741,5.296605661,0.804439465,0.182474371,3.97640668,3.028257378,0.670436187,Navajo Nation: Water & home dust
(Intercept)7751,3.180914552,1.183082892,0.298646862,4.416878893,2.94262913,0.659127625,Navajo Nation: Water & home dust
(Intercept)7761,5.420981323,0.785633681,0.191493781,3.973827397,3.122483456,0.651050081,Navajo Nation: Water & home dust
(Intercept)7771,0.469599917,1.645428318,0.268516243,4.826786855,2.801621397,0.683360258,Navajo Nation: Water & home dust
(Intercept)7781,6.716757703,0.597354964,0.126873145,3.998563223,2.920149727,0.659127625,Navajo Nation: Water & home dust
(Intercept)7791,3.491472511,1.032904971,0.285716365,3.713608889,2.873840275,0.660743134,Navajo Nation: Water & home dust
(Intercept)7801,7.222671962,0.437627386,0.101846241,3.426181258,2.72593562,0.636510501,Navajo Nation: Water & home dust
(Intercept)7811,1.905810726,1.367326776,0.286584282,4.385577085,2.862852956,0.668820679,Navajo Nation: Water & home dust
(Intercept)7821,4.064257435,1.030310192,0.211352003,4.268876864,2.662484274,0.668820679,Navajo Nation: Water & home dust
(Intercept)7831,5.787272198,0.691889984,0.167211216,3.707269042,2.588853027,0.654281099,Navajo Nation: Water & home dust
(Intercept)7841,7.026319412,0.489820667,0.135991537,3.582177493,3.218805964,0.672051696,Navajo Nation: Water & home dust
(Intercept)7851,6.47135584,0.593063897,0.131473351,3.724193026,2.850439223,0.65266559,Navajo Nation: Water & home dust
(Intercept)7861,7.090900252,0.471505436,0.112196446,3.523115033,2.631736564,0.675282714,Navajo Nation: Water & home dust
(Intercept)7871,3.086948458,1.154128287,0.263308544,4.127444729,2.835986022,0.665589661,Navajo Nation: Water & home dust
(Intercept)7881,2.019136094,1.230306077,0.255845586,3.573896867,2.681236711,0.657512116,Navajo Nation: Water & home dust
(Intercept)7891,6.43966593,0.543333797,0.155870124,3.35678289,2.687225977,0.668820679,Navajo Nation: Water & home dust
(Intercept)7901,7.184566305,0.513378679,0.118303678,3.899460886,2.840721274,0.668820679,Navajo Nation: Water & home dust
(Intercept)7911,6.243799322,0.685647865,0.150383824,4.121656584,2.964507509,0.680129241,Navajo Nation: Water & home dust
(Intercept)7921,4.852252532,0.900388631,0.190369124,4.179791554,2.537885261,0.662358643,Navajo Nation: Water & home dust
(Intercept)7931,4.566339132,0.851093904,0.236094356,3.561097064,2.694492597,0.651050081,Navajo Nation: Water & home dust
(Intercept)7941,5.119578841,0.847844065,0.238260886,4.092397612,2.821051591,0.672051696,Navajo Nation: Water & home dust
(Intercept)7951,8.42304448,0.316383878,0.034028646,3.808057572,2.76623139,0.665589661,Navajo Nation: Water & home dust
(Intercept)7961,1.76783157,1.320874395,0.28215062,3.934005074,2.711345783,0.660743134,Navajo Nation: Water & home dust
(Intercept)7971,7.184922293,0.46225293,0.076668646,3.554674837,2.667277033,0.660743134,Navajo Nation: Water & home dust
(Intercept)7981,5.539537837,0.700839499,0.198282246,3.519951477,2.53818888,0.670436187,Navajo Nation: Water & home dust
(Intercept)7991,3.380783379,1.092920328,0.276211299,4.008074172,2.956759032,0.663974152,Navajo Nation: Water & home dust
(Intercept)8001,5.187187908,0.757493356,0.233086231,3.550062994,2.546614084,0.657512116,Navajo Nation: Water & home dust
(Intercept)8011,5.700956591,0.686701347,0.21404731,3.585925752,2.796396315,0.665589661,Navajo Nation: Water & home dust
(Intercept)8021,6.013968493,0.700076274,0.151884141,3.989229716,3.068374637,0.655896607,Navajo Nation: Water & home dust
(Intercept)8031,5.730641652,0.678770829,0.173777022,3.562073107,2.696841009,0.646203554,Navajo Nation: Water & home dust
(Intercept)8041,8.95491477,0.123059273,0.007880887,3.0348233,2.360657779,0.647819063,Navajo Nation: Water & home dust
(Intercept)8051,2.866065801,1.112489378,0.255368641,3.625464228,2.320345643,0.633279483,Navajo Nation: Water & home dust
(Intercept)8061,6.225871744,0.626795204,0.135167091,3.706423776,2.600700205,0.644588045,Navajo Nation: Water & home dust
(Intercept)8071,6.191796596,0.642786008,0.146309805,3.780300084,2.929319861,0.65266559,Navajo Nation: Water & home dust
(Intercept)8081,7.730612302,0.325279816,0.066074247,3.175680496,2.688205923,0.659127625,Navajo Nation: Water & home dust
(Intercept)8091,4.536881014,0.926026393,0.195319143,4.037496611,2.403966078,0.639741519,Navajo Nation: Water & home dust
(Intercept)8101,6.524986876,0.567497843,0.126842813,3.605231578,2.925595683,0.676898223,Navajo Nation: Water & home dust
(Intercept)8111,4.051782813,1.049203704,0.26789489,4.383949425,3.193838166,0.689822294,Navajo Nation: Water & home dust
(Intercept)8121,7.241579269,0.504439139,0.083593377,3.896124394,2.804674734,0.654281099,Navajo Nation: Water & home dust
(Intercept)8131,7.484973779,0.432740957,0.097020881,3.65549555,2.865465281,0.654281099,Navajo Nation: Water & home dust
(Intercept)8141,1.361943389,1.353065315,0.27908446,3.745432827,2.150875382,0.621970921,Navajo Nation: Water & home dust
(Intercept)8151,2.949373584,1.214039099,0.253228483,4.394318498,2.495919317,0.651050081,Navajo Nation: Water & home dust
(Intercept)8161,6.842571016,0.47892337,0.147671008,3.32486313,2.715562767,0.649434572,Navajo Nation: Water & home dust
(Intercept)8171,6.806102304,0.513546213,0.152268006,3.522127885,2.534368757,0.655896607,Navajo Nation: Water & home dust
(Intercept)8181,3.118456591,1.07431119,0.282298855,3.620119964,2.710161505,0.659127625,Navajo Nation: Water & home dust
(Intercept)8191,3.339379982,1.088499924,0.278611336,3.936829306,2.769183634,0.655896607,Navajo Nation: Water & home dust
(Intercept)8201,1.218921311,1.436878581,0.293512516,4.168221169,3.008568449,0.678513732,Navajo Nation: Water & home dust
(Intercept)8211,7.679066968,0.452289822,0.054066117,3.981560108,3.158130672,0.660743134,Navajo Nation: Water & home dust
(Intercept)8221,3.611463308,1.091345293,0.252021369,4.228121282,3.059448277,0.665589661,Navajo Nation: Water & home dust
(Intercept)8231,3.819284184,0.986801689,0.32093445,3.730184425,2.760172161,0.657512116,Navajo Nation: Water & home dust
(Intercept)8241,6.138436242,0.755956107,0.215789123,4.490933595,3.624009665,0.701130856,Navajo Nation: Water & home dust
