"","intcpt","slp","rsq","scen"
"(Intercept)5662",28.4375719851325,0.763245079736318,0.233898734111215,"HEALS primary secondary water + rice"
"(Intercept)5672",20.6828284977646,0.788914785428475,0.237787605383438,"HEALS primary secondary water + rice"
"(Intercept)5682",23.7469188502141,0.77372003522632,0.238284625029568,"HEALS primary secondary water + rice"
"(Intercept)5692",28.1963852121162,0.762231078569447,0.232503488281299,"HEALS primary secondary water + rice"
"(Intercept)5702",18.7822877043016,0.788330531878424,0.23629887731894,"HEALS primary secondary water + rice"
"(Intercept)5713",20.4547618243727,0.791934123681645,0.234051161645155,"HEALS primary secondary water + rice"
"(Intercept)5722",25.0945302292637,0.76803806089641,0.234239079685558,"HEALS primary secondary water + rice"
"(Intercept)5732",19.6353561447404,0.79218941165145,0.241759053193821,"HEALS primary secondary water + rice"
"(Intercept)5742",28.5746739358686,0.760363301041004,0.237426372617594,"HEALS primary secondary water + rice"
"(Intercept)5752",25.8079179107348,0.775307136332187,0.233248760256112,"HEALS primary secondary water + rice"
"(Intercept)5762",25.2045665313911,0.772231497982165,0.232496509091724,"HEALS primary secondary water + rice"
"(Intercept)5772",16.0132826638979,0.795989252357996,0.247104569103011,"HEALS primary secondary water + rice"
"(Intercept)5782",19.6653952494745,0.785433900355687,0.238709273065811,"HEALS primary secondary water + rice"
"(Intercept)5792",24.7785755865926,0.773249359889185,0.24125872118108,"HEALS primary secondary water + rice"
"(Intercept)5802",21.1603390638546,0.784151197777271,0.237373767405221,"HEALS primary secondary water + rice"
"(Intercept)5813",22.1501436804635,0.780266185019394,0.235650121638579,"HEALS primary secondary water + rice"
"(Intercept)5822",20.8076561849607,0.782735229215484,0.236475929892289,"HEALS primary secondary water + rice"
"(Intercept)5832",26.3545986286273,0.769866043122372,0.233332141817133,"HEALS primary secondary water + rice"
"(Intercept)5842",27.8241839574189,0.764151594022341,0.234265782690446,"HEALS primary secondary water + rice"
"(Intercept)5852",23.9135924496302,0.772576066809342,0.240384526424668,"HEALS primary secondary water + rice"
"(Intercept)5862",18.4432711890399,0.786495313653219,0.23831360163394,"HEALS primary secondary water + rice"
"(Intercept)5872",24.365553493723,0.776170295785118,0.233800391255152,"HEALS primary secondary water + rice"
"(Intercept)5882",32.8550714229308,0.754728550845279,0.220693880822244,"HEALS primary secondary water + rice"
"(Intercept)5892",28.4738944065994,0.76468667649297,0.232327718785944,"HEALS primary secondary water + rice"
"(Intercept)5902",26.0580409483383,0.765164980320866,0.233829073015109,"HEALS primary secondary water + rice"
"(Intercept)5913",24.4476118874194,0.776503613648228,0.236756431569212,"HEALS primary secondary water + rice"
"(Intercept)5922",29.4026787851774,0.760347059349751,0.231386174185921,"HEALS primary secondary water + rice"
"(Intercept)5932",22.6121699862492,0.780046877752841,0.240729415606642,"HEALS primary secondary water + rice"
"(Intercept)5942",20.2290635325036,0.783585016238613,0.237102064355626,"HEALS primary secondary water + rice"
"(Intercept)5952",27.1858672376542,0.774142312066958,0.229793166897653,"HEALS primary secondary water + rice"
"(Intercept)5962",25.2343880325787,0.76918796464486,0.238333289904207,"HEALS primary secondary water + rice"
"(Intercept)5972",22.3105454317547,0.775567573833783,0.238397801007184,"HEALS primary secondary water + rice"
"(Intercept)5982",26.0757559162357,0.772295676920688,0.232517397369395,"HEALS primary secondary water + rice"
"(Intercept)5992",25.9431243543047,0.766694839601114,0.234242550607435,"HEALS primary secondary water + rice"
"(Intercept)6002",20.4071725961222,0.784749916583833,0.24477583959995,"HEALS primary secondary water + rice"
"(Intercept)6013",23.1709293712982,0.779442617552909,0.227622020989249,"HEALS primary secondary water + rice"
"(Intercept)6022",23.1836115291439,0.774133764229503,0.23938764967858,"HEALS primary secondary water + rice"
"(Intercept)6032",21.1968569695169,0.780287115661734,0.241981927528695,"HEALS primary secondary water + rice"
"(Intercept)6042",24.396793345625,0.775032440141478,0.233575962580644,"HEALS primary secondary water + rice"
"(Intercept)6052",20.6227923804083,0.784815740345142,0.23747243817714,"HEALS primary secondary water + rice"
"(Intercept)6062",18.4616114420311,0.789585610873956,0.238778485352426,"HEALS primary secondary water + rice"
"(Intercept)6072",21.7176679182456,0.79028702412574,0.23404974218701,"HEALS primary secondary water + rice"
"(Intercept)6082",19.8459524680914,0.786047984947371,0.241537184605053,"HEALS primary secondary water + rice"
"(Intercept)6092",26.2533254318805,0.771844256616227,0.229308112542155,"HEALS primary secondary water + rice"
"(Intercept)6103",15.667189167697,0.798809978833482,0.247316607048826,"HEALS primary secondary water + rice"
"(Intercept)6113",22.4052272700913,0.78393733031172,0.238906091326246,"HEALS primary secondary water + rice"
"(Intercept)6122",28.9932664611329,0.761776884080215,0.22455924521895,"HEALS primary secondary water + rice"
"(Intercept)6132",23.8496684473223,0.769775468888373,0.234838434949477,"HEALS primary secondary water + rice"
"(Intercept)6142",24.951656748109,0.771726877601791,0.23643656562179,"HEALS primary secondary water + rice"
"(Intercept)6152",22.7172687695457,0.781011034334286,0.233312734064488,"HEALS primary secondary water + rice"
"(Intercept)6162",24.3403780360941,0.773119088065943,0.241731733501422,"HEALS primary secondary water + rice"
"(Intercept)6172",25.1125882309722,0.772234661858271,0.235895171275199,"HEALS primary secondary water + rice"
"(Intercept)6182",23.6202078624813,0.777221759356907,0.243934638081899,"HEALS primary secondary water + rice"
"(Intercept)6192",21.882528503247,0.781652136887383,0.240293574395264,"HEALS primary secondary water + rice"
"(Intercept)6202",26.4906587235415,0.768385165747354,0.23504146018101,"HEALS primary secondary water + rice"
"(Intercept)6213",27.734002255196,0.765281524740004,0.237995798932859,"HEALS primary secondary water + rice"
"(Intercept)6222",22.5858735425823,0.778617248742499,0.239164417217054,"HEALS primary secondary water + rice"
"(Intercept)6232",27.1415124645966,0.770682910178811,0.236698366193197,"HEALS primary secondary water + rice"
"(Intercept)6242",27.1242998843245,0.768991589932362,0.238098792142435,"HEALS primary secondary water + rice"
"(Intercept)6252",25.6865095249595,0.76869002619275,0.233027370833795,"HEALS primary secondary water + rice"
"(Intercept)6262",18.717505601797,0.788249081181498,0.236064936281132,"HEALS primary secondary water + rice"
"(Intercept)6272",33.1179515275265,0.750249418854418,0.231577744103983,"HEALS primary secondary water + rice"
"(Intercept)6282",20.7455354120325,0.786203599590799,0.229717691542994,"HEALS primary secondary water + rice"
"(Intercept)6292",23.3030823786511,0.774759640158624,0.230551741036816,"HEALS primary secondary water + rice"
"(Intercept)6302",21.9255629170459,0.785580748689435,0.23380339926563,"HEALS primary secondary water + rice"
"(Intercept)6313",24.8457451349336,0.775294664161524,0.237048679174905,"HEALS primary secondary water + rice"
"(Intercept)6322",21.5833766046449,0.775654900581125,0.243015839790506,"HEALS primary secondary water + rice"
"(Intercept)6332",26.63824922397,0.769695526499455,0.233483902622411,"HEALS primary secondary water + rice"
"(Intercept)6342",21.2963598177301,0.784551124204722,0.238281506918033,"HEALS primary secondary water + rice"
"(Intercept)6352",22.9592167094495,0.780803337612655,0.238653666166525,"HEALS primary secondary water + rice"
"(Intercept)6362",29.4741575168625,0.762082452968916,0.235332989898206,"HEALS primary secondary water + rice"
"(Intercept)6372",24.3018599401656,0.774187268739101,0.234536659383946,"HEALS primary secondary water + rice"
"(Intercept)6382",22.8872762509219,0.779075929484667,0.235837561390458,"HEALS primary secondary water + rice"
"(Intercept)6392",16.1302326789572,0.795086206531779,0.240435911619815,"HEALS primary secondary water + rice"
"(Intercept)6402",23.6415608572071,0.775014076411171,0.232402737973804,"HEALS primary secondary water + rice"
"(Intercept)6413",22.6779806392741,0.780654835598086,0.23208167847578,"HEALS primary secondary water + rice"
"(Intercept)6422",28.0291661741145,0.765043737560996,0.230534069002032,"HEALS primary secondary water + rice"
"(Intercept)6432",28.3006396996481,0.764982569318721,0.228121262508376,"HEALS primary secondary water + rice"
"(Intercept)6442",24.8739607293443,0.773979941286291,0.236674555835206,"HEALS primary secondary water + rice"
"(Intercept)6452",27.3999865217888,0.766499540037875,0.237020415227863,"HEALS primary secondary water + rice"
"(Intercept)6462",26.3811147067001,0.767157140867964,0.234315378264951,"HEALS primary secondary water + rice"
"(Intercept)6472",25.3303670667723,0.777232973172177,0.228628268539479,"HEALS primary secondary water + rice"
"(Intercept)6482",25.5431134190807,0.769726005761261,0.235164420408078,"HEALS primary secondary water + rice"
"(Intercept)6492",31.6363557424465,0.753832809082745,0.233050319913364,"HEALS primary secondary water + rice"
"(Intercept)6502",23.4549406326203,0.777939998164061,0.235939374306344,"HEALS primary secondary water + rice"
"(Intercept)6513",23.0471576333147,0.772782464104748,0.241312427363035,"HEALS primary secondary water + rice"
"(Intercept)6522",21.8158394348922,0.782805499755311,0.239205757078208,"HEALS primary secondary water + rice"
"(Intercept)6532",31.8886850527748,0.752737277452083,0.228326808844543,"HEALS primary secondary water + rice"
"(Intercept)6542",31.3705584545403,0.751516422593597,0.230101842549382,"HEALS primary secondary water + rice"
"(Intercept)6552",25.4527281979264,0.766851260850368,0.235334712755464,"HEALS primary secondary water + rice"
"(Intercept)6562",25.4363269015285,0.768713056612071,0.240965623669192,"HEALS primary secondary water + rice"
"(Intercept)6572",22.910585950764,0.777279398232874,0.240259682833544,"HEALS primary secondary water + rice"
"(Intercept)6582",29.4209801305953,0.757031583678925,0.231402252419195,"HEALS primary secondary water + rice"
"(Intercept)6592",29.2959343267816,0.762062628216892,0.232260754967457,"HEALS primary secondary water + rice"
"(Intercept)6602",24.3815724894552,0.768161330948391,0.241125384739737,"HEALS primary secondary water + rice"
"(Intercept)6613",20.6735512006223,0.787771857097863,0.232838061904828,"HEALS primary secondary water + rice"
"(Intercept)6622",22.5459928024347,0.779178873375919,0.229687391895602,"HEALS primary secondary water + rice"
"(Intercept)6632",25.4397668133148,0.769899024688441,0.2348043477855,"HEALS primary secondary water + rice"
"(Intercept)6642",22.3873741435911,0.784302603338594,0.236703803452506,"HEALS primary secondary water + rice"
"(Intercept)6652",22.971376982545,0.78138769169534,0.235586218597562,"HEALS primary secondary water + rice"
"(Intercept)6662",29.5216316132102,0.760685828719249,0.236381416784364,"HEALS primary secondary water + rice"
"(Intercept)6672",30.3605841371966,0.763325100215437,0.22917060788862,"HEALS primary secondary water + rice"
"(Intercept)6682",23.0407457043787,0.775818942012115,0.240769659072368,"HEALS primary secondary water + rice"
"(Intercept)6692",24.0653810832034,0.780698975786659,0.238285778356157,"HEALS primary secondary water + rice"
"(Intercept)6702",28.5457867972263,0.764819679283967,0.231285169183122,"HEALS primary secondary water + rice"
"(Intercept)6713",28.2847174190921,0.767043244778161,0.233929835719608,"HEALS primary secondary water + rice"
"(Intercept)6722",26.9534108519572,0.766854028099017,0.235315641355772,"HEALS primary secondary water + rice"
"(Intercept)6732",25.6301950497111,0.774104462828075,0.224232125660015,"HEALS primary secondary water + rice"
"(Intercept)6742",26.927787476969,0.771480452138079,0.232260364579721,"HEALS primary secondary water + rice"
"(Intercept)6752",22.600835610074,0.779117497539951,0.236164883224756,"HEALS primary secondary water + rice"
"(Intercept)6762",21.5722630283544,0.779641625780341,0.242309194712995,"HEALS primary secondary water + rice"
"(Intercept)6772",28.5735904110535,0.760074807619378,0.232303001653724,"HEALS primary secondary water + rice"
"(Intercept)6782",21.3857352428705,0.783826169745552,0.235365939890778,"HEALS primary secondary water + rice"
"(Intercept)6792",21.633100115002,0.786533396662456,0.237200278433627,"HEALS primary secondary water + rice"
"(Intercept)6802",22.1684770068132,0.786797730823206,0.233158387506949,"HEALS primary secondary water + rice"
"(Intercept)6813",18.6907511019668,0.78984790278999,0.241723273447724,"HEALS primary secondary water + rice"
"(Intercept)6822",17.3751175811504,0.788233463351827,0.241297121635648,"HEALS primary secondary water + rice"
"(Intercept)6832",24.68711486591,0.774859925288441,0.23418736480122,"HEALS primary secondary water + rice"
"(Intercept)6842",27.6411155132998,0.766031000292883,0.237218314002333,"HEALS primary secondary water + rice"
"(Intercept)6852",26.1650411930391,0.769596274817947,0.230206538660427,"HEALS primary secondary water + rice"
"(Intercept)6862",22.9619613839853,0.776955462191021,0.237524512385463,"HEALS primary secondary water + rice"
"(Intercept)6872",16.0191939601163,0.798227433976281,0.23871088577863,"HEALS primary secondary water + rice"
"(Intercept)6882",25.8776998557914,0.770706244064291,0.236447907597348,"HEALS primary secondary water + rice"
"(Intercept)6892",28.4122637289715,0.764018276991888,0.234596228504115,"HEALS primary secondary water + rice"
"(Intercept)6902",19.9415845700947,0.789711817680918,0.236598184554793,"HEALS primary secondary water + rice"
"(Intercept)6913",24.2506835369328,0.776664931686205,0.230656570247824,"HEALS primary secondary water + rice"
"(Intercept)6922",26.519064058766,0.766682541869623,0.23386206306929,"HEALS primary secondary water + rice"
"(Intercept)6932",21.7058110828491,0.783338707228396,0.240265952062539,"HEALS primary secondary water + rice"
"(Intercept)6942",23.9256089575714,0.783433128854596,0.238143376683934,"HEALS primary secondary water + rice"
"(Intercept)6952",26.0386364310924,0.771697140383724,0.235806765284878,"HEALS primary secondary water + rice"
"(Intercept)6962",24.0855551501746,0.772715225574734,0.233031188362112,"HEALS primary secondary water + rice"
"(Intercept)6972",14.8985814200964,0.803710188771399,0.237558884274489,"HEALS primary secondary water + rice"
"(Intercept)6982",23.7681965412953,0.779286433259567,0.23755814533027,"HEALS primary secondary water + rice"
"(Intercept)6992",19.3461224611448,0.788835618946365,0.237496086616817,"HEALS primary secondary water + rice"
"(Intercept)7002",25.2527810112491,0.767713033919665,0.237907287007324,"HEALS primary secondary water + rice"
"(Intercept)7013",22.867498759204,0.779466372078195,0.239041012829083,"HEALS primary secondary water + rice"
"(Intercept)7022",21.6295256585637,0.778190052575107,0.243077579202459,"HEALS primary secondary water + rice"
"(Intercept)7032",22.3176361095137,0.773369506556504,0.236931382474155,"HEALS primary secondary water + rice"
"(Intercept)7042",20.1537125857285,0.788370028415137,0.232604467139053,"HEALS primary secondary water + rice"
"(Intercept)7052",15.2874847043297,0.799128381301213,0.247327460481713,"HEALS primary secondary water + rice"
"(Intercept)7062",18.0366960415304,0.795866858148211,0.241086587945784,"HEALS primary secondary water + rice"
"(Intercept)7072",26.5164086049585,0.771909927339805,0.231376721960706,"HEALS primary secondary water + rice"
"(Intercept)7082",23.2618431477133,0.778471134858299,0.239510236920726,"HEALS primary secondary water + rice"
"(Intercept)7092",33.2348776033884,0.748843782070154,0.226505366915042,"HEALS primary secondary water + rice"
"(Intercept)7103",22.8955784062333,0.783624398897045,0.233623176431407,"HEALS primary secondary water + rice"
"(Intercept)7113",25.886954342488,0.770612729279041,0.235760219388809,"HEALS primary secondary water + rice"
"(Intercept)7122",26.5977923802934,0.766844890093755,0.238881440368032,"HEALS primary secondary water + rice"
"(Intercept)7132",24.2672054439736,0.769908779101278,0.240076623776259,"HEALS primary secondary water + rice"
"(Intercept)7142",24.5755221632711,0.77408153447761,0.234242077479236,"HEALS primary secondary water + rice"
"(Intercept)7152",28.2895160867062,0.76818036367496,0.229232206667429,"HEALS primary secondary water + rice"
"(Intercept)7162",23.7585505220716,0.772884609936954,0.236174037833377,"HEALS primary secondary water + rice"
"(Intercept)7172",29.0271780811177,0.760806415942552,0.229652674155206,"HEALS primary secondary water + rice"
"(Intercept)7182",24.0877732397493,0.78130219973995,0.235049886858803,"HEALS primary secondary water + rice"
"(Intercept)7192",22.5775263927855,0.778635936828122,0.238681399876023,"HEALS primary secondary water + rice"
"(Intercept)7202",20.9814185741892,0.781998000954414,0.232073628394487,"HEALS primary secondary water + rice"
"(Intercept)7213",22.6694724555763,0.777360801897329,0.237963858704489,"HEALS primary secondary water + rice"
"(Intercept)7222",25.5784578160487,0.776146622933659,0.230236718449229,"HEALS primary secondary water + rice"
"(Intercept)7232",17.5045283973091,0.793685219046765,0.24409287033682,"HEALS primary secondary water + rice"
"(Intercept)7242",26.328922298675,0.769549172339041,0.233756002091719,"HEALS primary secondary water + rice"
"(Intercept)7252",20.3691767065956,0.785550164996814,0.236686479912039,"HEALS primary secondary water + rice"
"(Intercept)7262",21.7260016527897,0.776558900953915,0.238920651832253,"HEALS primary secondary water + rice"
"(Intercept)7272",25.9346734826236,0.770333128510379,0.23711483897106,"HEALS primary secondary water + rice"
"(Intercept)7282",26.7538202700363,0.773679257153563,0.236423031848968,"HEALS primary secondary water + rice"
"(Intercept)7292",25.4223251471684,0.771086536188771,0.23726269142267,"HEALS primary secondary water + rice"
"(Intercept)7302",19.2118926166774,0.79010266791408,0.237265310795016,"HEALS primary secondary water + rice"
"(Intercept)7313",20.8438982034407,0.782381283830751,0.24218324312078,"HEALS primary secondary water + rice"
"(Intercept)7322",23.760378197971,0.769888355305947,0.232884723343042,"HEALS primary secondary water + rice"
"(Intercept)7332",26.588214517328,0.772384713429252,0.230203916130025,"HEALS primary secondary water + rice"
"(Intercept)7342",20.8613233715842,0.782313851340329,0.241519139191041,"HEALS primary secondary water + rice"
"(Intercept)7352",26.6218395310226,0.771375926946886,0.231736126183992,"HEALS primary secondary water + rice"
"(Intercept)7362",21.8218440512187,0.77968153128952,0.23376248259847,"HEALS primary secondary water + rice"
"(Intercept)7372",23.8338408977173,0.777089654914938,0.233611586731412,"HEALS primary secondary water + rice"
"(Intercept)7382",25.183241797924,0.774220897612602,0.231089758604454,"HEALS primary secondary water + rice"
"(Intercept)7392",19.2908696824681,0.788454539280765,0.240701113866658,"HEALS primary secondary water + rice"
"(Intercept)7402",20.0172015207253,0.78393586341699,0.240735639158455,"HEALS primary secondary water + rice"
"(Intercept)7413",25.5246390344257,0.77341968557873,0.228425516086567,"HEALS primary secondary water + rice"
"(Intercept)7422",28.3704860438598,0.764669191165634,0.227586194046542,"HEALS primary secondary water + rice"
"(Intercept)7432",24.6617674629485,0.772297321072189,0.238971843014716,"HEALS primary secondary water + rice"
"(Intercept)7442",33.1075246822276,0.748433785737025,0.23417097541208,"HEALS primary secondary water + rice"
"(Intercept)7452",23.0304159901879,0.780035016376448,0.242986013620826,"HEALS primary secondary water + rice"
"(Intercept)7462",25.1983037404598,0.773287207151661,0.237114968689067,"HEALS primary secondary water + rice"
"(Intercept)7472",27.9290407149722,0.768633017654553,0.229522631803191,"HEALS primary secondary water + rice"
"(Intercept)7482",20.822267804471,0.78238406437581,0.244157337446715,"HEALS primary secondary water + rice"
"(Intercept)7492",23.0287150424747,0.777051179603165,0.234583620141709,"HEALS primary secondary water + rice"
"(Intercept)7502",29.3424642902124,0.760743787837073,0.229085757078834,"HEALS primary secondary water + rice"
"(Intercept)7513",20.2099664896951,0.789031856781548,0.238672501213769,"HEALS primary secondary water + rice"
"(Intercept)7522",24.3217484979936,0.778056660108445,0.238574901527282,"HEALS primary secondary water + rice"
"(Intercept)7532",25.3911511104586,0.772408717363916,0.237582169748378,"HEALS primary secondary water + rice"
"(Intercept)7542",15.7772136010793,0.80347766646365,0.240465710192091,"HEALS primary secondary water + rice"
"(Intercept)7552",26.2144066649819,0.771996489972571,0.236266615622064,"HEALS primary secondary water + rice"
"(Intercept)7562",27.2924127159281,0.764376932052592,0.234644272571016,"HEALS primary secondary water + rice"
"(Intercept)7572",26.005496736192,0.771711078493438,0.235442721880856,"HEALS primary secondary water + rice"
"(Intercept)7582",24.372688195381,0.776550777987128,0.236452441511577,"HEALS primary secondary water + rice"
"(Intercept)7592",20.7707143646716,0.786070339442016,0.236963223687268,"HEALS primary secondary water + rice"
"(Intercept)7602",21.4101728504748,0.777792145953816,0.233377774408482,"HEALS primary secondary water + rice"
"(Intercept)7613",28.9116397024428,0.766747485214737,0.233379587391822,"HEALS primary secondary water + rice"
"(Intercept)7622",24.2951661201831,0.77287685796205,0.239087788742488,"HEALS primary secondary water + rice"
"(Intercept)7632",26.1278783271193,0.770422510226585,0.236264318281969,"HEALS primary secondary water + rice"
"(Intercept)7642",18.0695036542228,0.790503073252158,0.243535977120789,"HEALS primary secondary water + rice"
"(Intercept)7652",27.1197980772049,0.771265523588026,0.233383808268649,"HEALS primary secondary water + rice"
"(Intercept)7662",24.1766243718302,0.77933721755973,0.224983040959362,"HEALS primary secondary water + rice"
"(Intercept)7672",26.1637379892062,0.769967250913169,0.234485555625138,"HEALS primary secondary water + rice"
"(Intercept)7682",21.9641108607219,0.777229856965349,0.233291516261893,"HEALS primary secondary water + rice"
"(Intercept)7692",20.7126136400265,0.783023408423929,0.240751275431179,"HEALS primary secondary water + rice"
"(Intercept)7702",20.7052263382352,0.78985159355422,0.238612940641036,"HEALS primary secondary water + rice"
"(Intercept)7713",26.5335845193533,0.766939140352036,0.236144673849065,"HEALS primary secondary water + rice"
"(Intercept)7722",31.0525011241156,0.759847643510437,0.228564795190232,"HEALS primary secondary water + rice"
"(Intercept)7732",19.1810277045181,0.787987500965077,0.236449085873165,"HEALS primary secondary water + rice"
"(Intercept)7742",26.0608861166631,0.770356612991134,0.233302847944226,"HEALS primary secondary water + rice"
"(Intercept)7752",24.6794876775955,0.774550939763988,0.240967456955034,"HEALS primary secondary water + rice"
"(Intercept)7762",27.2431726916749,0.765289635538708,0.238411058282119,"HEALS primary secondary water + rice"
"(Intercept)7772",22.6166740936437,0.777114444580337,0.242064188961138,"HEALS primary secondary water + rice"
"(Intercept)7782",25.0073553207404,0.777209680214986,0.241625426908938,"HEALS primary secondary water + rice"
"(Intercept)7792",27.3230973332499,0.769050556192568,0.237031706753848,"HEALS primary secondary water + rice"
"(Intercept)7802",22.5455820358307,0.783735188473588,0.234675795648611,"HEALS primary secondary water + rice"
"(Intercept)7813",20.9656631931345,0.786608496384871,0.241284260852624,"HEALS primary secondary water + rice"
"(Intercept)7822",23.5882011746353,0.770424700670488,0.245051334722873,"HEALS primary secondary water + rice"
"(Intercept)7832",26.2979141014147,0.768568953228885,0.230149232408576,"HEALS primary secondary water + rice"
"(Intercept)7842",22.2487437022923,0.777361731733401,0.238028387883991,"HEALS primary secondary water + rice"
"(Intercept)7852",25.1908894829101,0.774336863976425,0.237859493426593,"HEALS primary secondary water + rice"
"(Intercept)7862",20.9892888047879,0.787722125839708,0.23472219192908,"HEALS primary secondary water + rice"
"(Intercept)7872",26.4456195531148,0.765288301041985,0.237334164956503,"HEALS primary secondary water + rice"
"(Intercept)7882",25.9102775952196,0.770588438941006,0.237226061111784,"HEALS primary secondary water + rice"
"(Intercept)7892",20.6649160529558,0.785726942336125,0.24198666999496,"HEALS primary secondary water + rice"
"(Intercept)7902",28.1622322560448,0.763888117588908,0.23476186355685,"HEALS primary secondary water + rice"
"(Intercept)7913",22.6095959146815,0.781628906998713,0.238328587731489,"HEALS primary secondary water + rice"
"(Intercept)7922",21.1316067400626,0.78112233580823,0.238589612184282,"HEALS primary secondary water + rice"
"(Intercept)7932",32.7619607479856,0.74711854601292,0.233367608391294,"HEALS primary secondary water + rice"
"(Intercept)7942",24.4695196265306,0.773087888378942,0.239159944648768,"HEALS primary secondary water + rice"
"(Intercept)7952",25.582206524199,0.771724997632093,0.234526829869505,"HEALS primary secondary water + rice"
"(Intercept)7962",18.889766337235,0.783974413624714,0.233113119442703,"HEALS primary secondary water + rice"
"(Intercept)7972",19.4710939852587,0.787531946916266,0.246552388244291,"HEALS primary secondary water + rice"
"(Intercept)7982",29.6748399470917,0.764300818489021,0.231004262312088,"HEALS primary secondary water + rice"
"(Intercept)7992",24.5563981807867,0.775762194850204,0.235436816989517,"HEALS primary secondary water + rice"
"(Intercept)8002",26.4571645460821,0.76956700250732,0.234620015501122,"HEALS primary secondary water + rice"
"(Intercept)8013",22.3829183105919,0.781513778392309,0.238960729652871,"HEALS primary secondary water + rice"
"(Intercept)8022",22.9783065130981,0.774354418602371,0.23209506031934,"HEALS primary secondary water + rice"
"(Intercept)8032",27.5332730800556,0.761880496306916,0.235623556096286,"HEALS primary secondary water + rice"
"(Intercept)8042",14.8389777176385,0.798743843735303,0.243354387419561,"HEALS primary secondary water + rice"
"(Intercept)8052",24.9173520744905,0.77338058161314,0.237909678693461,"HEALS primary secondary water + rice"
"(Intercept)8062",21.6317060295158,0.785721278727863,0.239093850210053,"HEALS primary secondary water + rice"
"(Intercept)8072",27.9092847688925,0.761520530185885,0.231591436760819,"HEALS primary secondary water + rice"
"(Intercept)8082",24.8100776272056,0.770528077889222,0.237435386497576,"HEALS primary secondary water + rice"
"(Intercept)8092",24.5964020014377,0.774212810629203,0.23082419196176,"HEALS primary secondary water + rice"
"(Intercept)8103",29.5662989607131,0.758699045399718,0.234073253877565,"HEALS primary secondary water + rice"
"(Intercept)8113",29.4112849086577,0.761162819779852,0.230521782425742,"HEALS primary secondary water + rice"
"(Intercept)8122",20.981028728887,0.786939320579653,0.23347525485963,"HEALS primary secondary water + rice"
"(Intercept)8132",24.0620522568668,0.776739761331406,0.230313382574179,"HEALS primary secondary water + rice"
"(Intercept)8142",22.7792290034808,0.773540057248048,0.242789762676423,"HEALS primary secondary water + rice"
"(Intercept)8152",17.6606212104426,0.79178118982298,0.244452142560514,"HEALS primary secondary water + rice"
"(Intercept)8162",22.1412249447256,0.784535768468011,0.240342564603733,"HEALS primary secondary water + rice"
"(Intercept)8172",24.9355613532662,0.774806954723932,0.237049855160008,"HEALS primary secondary water + rice"
"(Intercept)8182",20.7264975020649,0.784794813195486,0.241645881921142,"HEALS primary secondary water + rice"
"(Intercept)8192",22.7069230697323,0.775720294006961,0.243757595144961,"HEALS primary secondary water + rice"
"(Intercept)8202",21.7675218381559,0.782191770959395,0.230161467646431,"HEALS primary secondary water + rice"
"(Intercept)8213",23.8393765902,0.780478368422628,0.233606548830503,"HEALS primary secondary water + rice"
"(Intercept)8222",21.9832383552029,0.779229624974687,0.241072963985801,"HEALS primary secondary water + rice"
"(Intercept)8232",28.0606687270062,0.763795599840396,0.235872030020348,"HEALS primary secondary water + rice"
"(Intercept)8242",24.1179594326787,0.776960552263078,0.240355394286426,"HEALS primary secondary water + rice"
"(Intercept)8252",20.2945346891188,0.784086474456621,0.237935678886155,"HEALS primary secondary water + rice"
"(Intercept)8262",24.8805215830969,0.767939017278426,0.239038583023698,"HEALS primary secondary water + rice"
"(Intercept)8272",31.9280918186013,0.757112902337963,0.234777719126368,"HEALS primary secondary water + rice"
"(Intercept)8282",25.589470415857,0.774269278583518,0.237148972902284,"HEALS primary secondary water + rice"
"(Intercept)8292",19.8654957202907,0.787999790280756,0.243483313287786,"HEALS primary secondary water + rice"
"(Intercept)8302",27.9882185450469,0.764318141235412,0.230830256231776,"HEALS primary secondary water + rice"
"(Intercept)8313",31.2436540057322,0.756890355308155,0.23468321591371,"HEALS primary secondary water + rice"
"(Intercept)8322",23.799135570196,0.777090499284897,0.235479028054045,"HEALS primary secondary water + rice"
"(Intercept)8332",27.1128443775709,0.767211277395936,0.232083198461687,"HEALS primary secondary water + rice"
"(Intercept)8342",24.6347759653613,0.775443633280723,0.231315332254944,"HEALS primary secondary water + rice"
"(Intercept)8352",24.5031134888548,0.775321710507307,0.23790814219264,"HEALS primary secondary water + rice"
"(Intercept)8362",23.9917755535151,0.776364474311427,0.234152364673334,"HEALS primary secondary water + rice"
"(Intercept)8372",20.9940056691785,0.781929325516108,0.239162126536474,"HEALS primary secondary water + rice"
"(Intercept)8382",25.6502693493658,0.774164614210267,0.230025849170359,"HEALS primary secondary water + rice"
"(Intercept)8392",28.9304652376335,0.758811126008117,0.238006003474264,"HEALS primary secondary water + rice"
"(Intercept)8402",23.6153976914635,0.779098240570118,0.234833856446818,"HEALS primary secondary water + rice"
"(Intercept)8413",21.3222774711977,0.775237237867988,0.235180513829665,"HEALS primary secondary water + rice"
"(Intercept)8422",26.2091708845046,0.771131396531813,0.22901224208214,"HEALS primary secondary water + rice"
"(Intercept)8432",27.8261286053138,0.760312595726325,0.239979769795593,"HEALS primary secondary water + rice"
"(Intercept)8442",31.4975644538369,0.756670074600405,0.23091148169067,"HEALS primary secondary water + rice"
"(Intercept)8452",23.8161826522564,0.778806818037529,0.233735851839535,"HEALS primary secondary water + rice"
