,Intercept,Slope,vector_MCresSE,vector_rsquare,scen
1660,4.780732198,1.171216928,24.31110175,0.302607832,UNM water + home dust
1661,1.671150627,1.537740573,25.14153459,0.385381298,UNM water + home dust
1662,4.268266767,1.262277122,27.05625338,0.305446571,UNM water + home dust
1663,4.639914978,1.173014535,22.61364523,0.302391321,UNM water + home dust
1664,8.861712046,0.740231145,20.34923369,0.152818508,UNM water + home dust
1665,4.732606472,1.221336847,23.382354,0.339881377,UNM water + home dust
1666,6.077123937,1.004584835,19.65647912,0.287978722,UNM water + home dust
1667,6.235609544,0.953726374,17.56228937,0.306498658,UNM water + home dust
1668,3.666146498,1.296914325,23.55811114,0.430018266,UNM water + home dust
1669,5.862818074,1.089142373,21.40465309,0.275820842,UNM water + home dust
1670,5.41683178,1.11754268,22.91634285,0.250667737,UNM water + home dust
1671,8.941417036,0.709002249,22.104465,0.150154062,UNM water + home dust
1672,3.959727961,1.29548015,23.51090697,0.296744111,UNM water + home dust
1673,8.817124157,0.725633708,20.67113765,0.128334444,UNM water + home dust
1674,6.25980046,1.0644283,24.65615648,0.200865152,UNM water + home dust
1675,4.869230603,1.258421914,26.92284665,0.232355303,UNM water + home dust
1676,3.555497026,1.341440951,22.18907084,0.34976485,UNM water + home dust
1677,8.416308612,0.760859888,21.8079146,0.186280606,UNM water + home dust
1678,5.009110977,1.162262284,22.48657267,0.320259658,UNM water + home dust
1679,8.239572922,0.802123325,22.88578841,0.174123604,UNM water + home dust
1680,7.692152418,0.889381101,22.79943447,0.175717897,UNM water + home dust
1681,5.475280008,1.081401727,22.19854066,0.330632193,UNM water + home dust
1682,6.034873153,1.07402168,24.15797518,0.221459047,UNM water + home dust
1683,4.175148996,1.284091777,24.20224341,0.275642556,UNM water + home dust
1684,0.266146852,1.729642518,26.08402484,0.434700629,UNM water + home dust
1685,6.421958558,0.963299617,19.69167188,0.267887658,UNM water + home dust
1686,6.258722536,1.026371315,21.10848131,0.359284399,UNM water + home dust
1687,1.538091641,1.613674666,23.29305902,0.419276255,UNM water + home dust
1688,2.811217363,1.446092475,24.65637406,0.33190116,UNM water + home dust
1689,8.426271707,0.778231258,20.53957459,0.134499273,UNM water + home dust
1690,7.152026042,0.908080937,23.16554484,0.219394159,UNM water + home dust
1691,6.832069447,0.99205167,23.88061555,0.157929022,UNM water + home dust
1692,6.797345044,0.973146418,22.33395975,0.275335757,UNM water + home dust
1693,8.9830272,0.743043667,27.35988545,0.090190599,UNM water + home dust
1694,6.214758561,1.081426519,24.95253999,0.228147842,UNM water + home dust
1695,7.896049508,0.865977733,23.79010469,0.20387518,UNM water + home dust
1696,6.008644746,1.02054923,20.74622272,0.297513904,UNM water + home dust
1697,6.472116777,1.045772194,24.62811602,0.216217333,UNM water + home dust
1698,5.996201495,1.070939557,22.59771021,0.246571785,UNM water + home dust
1699,9.445848374,0.681178772,24.5295549,0.083236087,UNM water + home dust
1700,9.2660173,0.698220136,20.70646759,0.106972803,UNM water + home dust
1701,4.802671472,1.207159692,22.7129122,0.324080228,UNM water + home dust
1702,7.516335957,0.907962414,21.0175446,0.202340356,UNM water + home dust
1703,9.94740909,0.634283395,22.64248817,0.09919206,UNM water + home dust
1704,6.184172821,1.026040219,20.58760436,0.296993516,UNM water + home dust
1705,4.114683052,1.282275651,26.26009302,0.23500463,UNM water + home dust
1706,6.069453951,1.057091486,22.03059581,0.241789187,UNM water + home dust
1707,6.228912608,1.033616187,23.50400187,0.199499912,UNM water + home dust
1708,6.326502983,1.044754085,26.85487107,0.153770998,UNM water + home dust
1709,7.27401677,0.944150063,24.98799874,0.141574987,UNM water + home dust
1710,4.280540933,1.28468823,26.81036122,0.350546804,UNM water + home dust
1711,6.889361202,0.964220169,22.60005331,0.186436399,UNM water + home dust
1712,4.770639395,1.147286846,21.30471347,0.36516035,UNM water + home dust
1713,4.380660728,1.243332902,24.67603607,0.289945408,UNM water + home dust
1714,7.094042656,0.922855455,24.57199424,0.179418295,UNM water + home dust
1715,7.873629838,0.857857537,21.30531224,0.139410211,UNM water + home dust
1716,9.69043244,0.61605245,21.32016539,0.099990476,UNM water + home dust
1717,6.087360923,1.098948513,25.53870041,0.176285979,UNM water + home dust
1718,4.083755403,1.329297939,24.73251116,0.290779358,UNM water + home dust
1719,6.597276719,0.959271005,21.70154677,0.227305814,UNM water + home dust
1720,4.768286758,1.171186827,22.36421832,0.412242564,UNM water + home dust
1721,6.326652925,1.097410272,25.65080289,0.155484287,UNM water + home dust
1722,6.849760147,0.957135474,23.04385708,0.198521686,UNM water + home dust
1723,6.778666502,0.909984403,21.58205128,0.256548595,UNM water + home dust
1724,5.579324779,1.096116058,24.39305803,0.235092369,UNM water + home dust
1725,2.98852387,1.36128907,20.76049193,0.511196916,UNM water + home dust
1726,6.278402423,1.00219494,20.73673116,0.326559508,UNM water + home dust
1727,5.69082714,1.113164689,21.43292046,0.253324894,UNM water + home dust
1728,4.745703017,1.240984249,24.5766641,0.296211408,UNM water + home dust
1729,6.054055991,1.051943229,22.37160481,0.208047749,UNM water + home dust
1730,4.874981602,1.173546009,23.30995863,0.281177356,UNM water + home dust
1731,5.053296877,1.203199556,23.65317959,0.244153568,UNM water + home dust
1732,7.487188592,0.936346367,24.37602873,0.174842057,UNM water + home dust
1733,5.465758088,1.185145621,27.10732944,0.169486601,UNM water + home dust
1734,6.826809963,1.032947211,24.25041027,0.185283187,UNM water + home dust
1735,4.85791493,1.199867017,21.69640551,0.312444298,UNM water + home dust
1736,6.166442889,1.00389091,25.34901872,0.202626599,UNM water + home dust
1737,3.322188866,1.367471601,23.50663957,0.377638047,UNM water + home dust
1738,8.456986513,0.757532606,21.42300863,0.189891654,UNM water + home dust
1739,1.915197611,1.559018492,27.70483103,0.313841638,UNM water + home dust
1740,8.114889325,0.823444609,20.89924206,0.204422169,UNM water + home dust
1741,4.486969521,1.244993116,28.34462042,0.266233536,UNM water + home dust
1742,3.918016089,1.304784464,24.60507074,0.262602164,UNM water + home dust
1743,7.338571138,0.962732216,24.94636445,0.14807855,UNM water + home dust
1744,6.924566393,1.003029101,28.99307444,0.171886823,UNM water + home dust
1745,3.931205843,1.279224031,20.84585889,0.430219644,UNM water + home dust
1746,6.562936444,1.036187638,21.47937229,0.289684416,UNM water + home dust
1747,6.411744799,1.043320092,21.83147545,0.334733151,UNM water + home dust
1748,8.841932598,0.724088937,21.63420391,0.143625739,UNM water + home dust
1749,1.783735189,1.560716563,25.00595469,0.307783789,UNM water + home dust
1750,-1.536217819,1.93540042,29.02574336,0.471038336,UNM water + home dust
1751,4.704910028,1.175851967,23.56039515,0.358880373,UNM water + home dust
1752,7.677381684,0.855758607,21.28106763,0.249500552,UNM water + home dust
1753,1.896044891,1.510278132,23.66218823,0.467869699,UNM water + home dust
1754,2.193713539,1.555624461,25.08977921,0.313690342,UNM water + home dust
1755,1.918674903,1.502752357,26.64282905,0.378003998,UNM water + home dust
1756,4.080151526,1.261114458,23.76710416,0.344406768,UNM water + home dust
1757,4.022945513,1.322796247,29.72519693,0.22583907,UNM water + home dust
1758,8.042425535,0.809138059,20.1872728,0.159109495,UNM water + home dust
1759,7.804146536,0.908446733,22.5243399,0.14678134,UNM water + home dust
1760,5.403186597,1.191803192,25.93134789,0.177011672,UNM water + home dust
1761,8.425702165,0.715799959,17.68289872,0.241517559,UNM water + home dust
1762,8.893652362,0.722612044,25.04729778,0.143116046,UNM water + home dust
1763,5.201325692,1.21888007,25.96600491,0.295828285,UNM water + home dust
1764,8.542861281,0.756823743,21.85819416,0.107103178,UNM water + home dust
1765,5.116655252,1.266113446,28.03006137,0.178931229,UNM water + home dust
1766,6.257475937,1.088211441,22.82860788,0.210486187,UNM water + home dust
1767,4.804375902,1.17158384,20.65527398,0.291803187,UNM water + home dust
1768,4.631693223,1.195078894,21.52146831,0.331826304,UNM water + home dust
1769,7.730865804,0.886593138,21.72152592,0.218276611,UNM water + home dust
1770,6.011516162,1.133643159,26.53591627,0.166687842,UNM water + home dust
1771,4.36039439,1.213103412,25.98722553,0.263945808,UNM water + home dust
1772,4.406355051,1.191449732,21.36354451,0.33653498,UNM water + home dust
1773,8.073521145,0.797052782,20.67974902,0.171975365,UNM water + home dust
1774,4.595994151,1.207504129,22.86456976,0.329028066,UNM water + home dust
1775,5.034232727,1.165769739,24.2437186,0.24953234,UNM water + home dust
1776,7.467649341,0.910557368,24.17071665,0.146275518,UNM water + home dust
1777,4.257137263,1.285063821,22.92151153,0.325764036,UNM water + home dust
1778,8.186814731,0.789219862,22.64949021,0.185569607,UNM water + home dust
1779,6.928355717,1.014490095,23.37230809,0.175819106,UNM water + home dust
1780,8.4068169,0.815277891,23.16579536,0.138265193,UNM water + home dust
1781,6.094154406,1.031051859,22.98426982,0.267081762,UNM water + home dust
1782,6.003138152,1.065390114,24.05828142,0.187483074,UNM water + home dust
1783,7.224435273,0.888130524,20.15288118,0.185859553,UNM water + home dust
1784,5.107130633,1.167952454,21.32843236,0.318096045,UNM water + home dust
1785,7.553378674,0.909068256,24.46042232,0.217200455,UNM water + home dust
1786,4.671718709,1.243561348,26.31985633,0.285392207,UNM water + home dust
1787,7.396237182,0.920508316,21.80692594,0.253939003,UNM water + home dust
1788,7.970545759,0.799032825,21.98547717,0.220014658,UNM water + home dust
1789,10.27568776,0.52730915,22.16909177,0.077053616,UNM water + home dust
1790,6.367843585,1.034740493,21.89566996,0.200089186,UNM water + home dust
1791,8.028644579,0.838201578,20.41176682,0.256855512,UNM water + home dust
1792,8.301023153,0.743572607,21.09916126,0.106159437,UNM water + home dust
1793,5.282556521,1.146134001,22.93039201,0.271954454,UNM water + home dust
1794,4.878139992,1.218400746,23.77535969,0.279607109,UNM water + home dust
1795,7.564299276,0.949739249,25.21451135,0.166361954,UNM water + home dust
1796,3.697597191,1.314471201,24.26429236,0.381521676,UNM water + home dust
1797,7.864455951,0.833815333,22.53438196,0.179460077,UNM water + home dust
1798,2.605331166,1.475306182,26.11664562,0.357818984,UNM water + home dust
1799,5.410526082,1.130342116,22.78757198,0.380420184,UNM water + home dust
1800,7.786368917,0.866409006,25.83121442,0.192510227,UNM water + home dust
1801,9.347581701,0.645965807,21.56855435,0.180259679,UNM water + home dust
1802,5.396114717,1.196059619,29.0367257,0.166796066,UNM water + home dust
1803,4.228931887,1.281628386,24.89695271,0.303602219,UNM water + home dust
1804,4.589987074,1.250181177,23.7597108,0.262936392,UNM water + home dust
1805,3.864865845,1.332479036,24.02692036,0.346334497,UNM water + home dust
1806,5.88920614,1.113841925,24.24293678,0.19636037,UNM water + home dust
1807,3.324482345,1.437124675,26.37810119,0.286301791,UNM water + home dust
1808,3.185269168,1.389736434,23.78557388,0.382471734,UNM water + home dust
1809,6.537480384,0.995027887,20.86023796,0.344814786,UNM water + home dust
1810,3.513612417,1.32671473,23.46714512,0.357430167,UNM water + home dust
1811,7.231053295,0.902754751,20.32644477,0.212728975,UNM water + home dust
1812,5.795850105,1.144688878,26.00777702,0.225243463,UNM water + home dust
1813,6.332867912,1.02182256,21.59780549,0.312720712,UNM water + home dust
1814,5.270129161,1.143260937,21.76254434,0.388684296,UNM water + home dust
1815,7.350513924,0.921661684,24.92271618,0.160542124,UNM water + home dust
1816,4.771652517,1.219763782,26.3966925,0.306488073,UNM water + home dust
1817,6.022901569,1.026870512,22.31947723,0.256615187,UNM water + home dust
1818,2.291667506,1.477168762,25.17384011,0.418829366,UNM water + home dust
1819,8.470041494,0.80572489,22.08512635,0.147955583,UNM water + home dust
1820,4.759420442,1.191777106,21.16898028,0.362583832,UNM water + home dust
1821,6.000637971,1.060751632,21.79175684,0.277868639,UNM water + home dust
1822,7.314325015,0.859908605,21.1023695,0.207644353,UNM water + home dust
1823,7.355692678,0.924166577,25.50467327,0.190421593,UNM water + home dust
1824,4.581146072,1.205043357,23.6233995,0.285658162,UNM water + home dust
1825,5.557199906,1.087562356,22.18419864,0.367119835,UNM water + home dust
1826,7.026244103,0.939224789,23.46900571,0.176707737,UNM water + home dust
1827,7.028537948,0.940684469,23.64217198,0.178081002,UNM water + home dust
1828,6.235021212,1.067935977,25.77818608,0.226898804,UNM water + home dust
1829,8.886511495,0.744548627,24.11260679,0.122725167,UNM water + home dust
1830,5.6627718,1.069213238,22.04571116,0.206572531,UNM water + home dust
1831,3.400012352,1.336145102,21.24798694,0.456671841,UNM water + home dust
1832,4.817057237,1.217263762,24.58694466,0.267472706,UNM water + home dust
1833,4.639464065,1.182823328,21.75396754,0.357830001,UNM water + home dust
1834,8.665946667,0.702258148,22.2240412,0.181692835,UNM water + home dust
1835,6.734246552,1.032203383,25.65444935,0.255735461,UNM water + home dust
1836,5.832869408,1.066414924,21.88114233,0.287796914,UNM water + home dust
1837,7.675800963,0.931661225,24.61935423,0.13740928,UNM water + home dust
1838,4.565421069,1.276389608,22.47204976,0.264476357,UNM water + home dust
1839,5.539881955,1.136158491,25.44027524,0.281368829,UNM water + home dust
1840,7.967766967,0.889053122,22.99923931,0.147540682,UNM water + home dust
1841,5.031714724,1.185263098,20.02841458,0.380206014,UNM water + home dust
1842,6.909010283,0.928781346,20.25984855,0.249433157,UNM water + home dust
1843,3.335293296,1.296952201,23.61291785,0.362013248,UNM water + home dust
1844,4.631498039,1.221096,24.439629,0.326086802,UNM water + home dust
1845,3.634591756,1.362465903,23.32644641,0.393352838,UNM water + home dust
1846,5.254960266,1.090145094,21.83353817,0.305657366,UNM water + home dust
1847,5.564525344,1.10720516,23.71175556,0.255015893,UNM water + home dust
1848,6.135420967,1.096955824,24.91928743,0.24758768,UNM water + home dust
1849,6.368780927,1.023434254,25.2343551,0.180172525,UNM water + home dust
1850,8.080195312,0.797030864,20.49405643,0.204448793,UNM water + home dust
1851,8.390689575,0.77351119,20.80995556,0.236454194,UNM water + home dust
1852,6.288458503,0.99008623,20.14449611,0.30743151,UNM water + home dust
1853,3.999170247,1.2350552,21.07463813,0.428802308,UNM water + home dust
1854,6.500675248,1.046521063,21.59715286,0.234477153,UNM water + home dust
1855,6.20354792,0.99350183,21.09750554,0.299151056,UNM water + home dust
1856,6.688760149,1.025538696,29.90580775,0.164468701,UNM water + home dust
1857,7.138176275,0.909637001,23.98913059,0.167507486,UNM water + home dust
1858,9.247765056,0.694595171,21.99121457,0.129887125,UNM water + home dust
1859,5.474461597,1.141187315,25.74883941,0.234019954,UNM water + home dust
1860,7.88263094,0.810687721,21.6522684,0.208593394,UNM water + home dust
1861,6.128991792,1.083190298,21.52997318,0.262692912,UNM water + home dust
1862,6.597636034,1.003089476,23.66316844,0.202025751,UNM water + home dust
1863,3.947877534,1.274948798,21.31137625,0.418134011,UNM water + home dust
1864,7.396520746,0.894394987,22.93161639,0.173171394,UNM water + home dust
1865,7.025435859,0.974237304,22.88409601,0.216279737,UNM water + home dust
1866,7.42882442,0.9151812,22.0566313,0.21118935,UNM water + home dust
1867,7.146484878,0.903578969,20.2862854,0.162656316,UNM water + home dust
1868,6.715991106,0.955496175,22.17373105,0.192002673,UNM water + home dust
1869,8.625507131,0.804284831,25.40977905,0.125210559,UNM water + home dust
1870,7.460784496,0.89609364,21.45723325,0.217099639,UNM water + home dust
1871,7.550017038,0.903088643,22.95468597,0.243178959,UNM water + home dust
1872,7.548795504,0.859242803,22.32022788,0.113231876,UNM water + home dust
1873,7.160522288,0.981614904,24.68318991,0.162979035,UNM water + home dust
1874,6.735410752,0.981772372,23.3860253,0.183231079,UNM water + home dust
1875,5.297795653,1.148967182,22.10708785,0.249257824,UNM water + home dust
1876,7.39133769,0.861450218,21.19706916,0.153448001,UNM water + home dust
1877,4.335583363,1.283425522,27.06351758,0.23413271,UNM water + home dust
1878,7.746230915,0.83577066,20.27451209,0.215845442,UNM water + home dust
1879,8.180175671,0.849756674,21.99072008,0.167265313,UNM water + home dust
1880,5.016282803,1.227153482,27.11697067,0.23000319,UNM water + home dust
1881,6.40547815,1.07366586,28.22751384,0.17980991,UNM water + home dust
1882,5.297875969,1.179672333,26.11525644,0.193312312,UNM water + home dust
1883,8.383463072,0.744026096,18.01632188,0.219649127,UNM water + home dust
1884,7.797693128,0.888799414,23.07045573,0.176481321,UNM water + home dust
1885,4.291981918,1.272686089,27.45807452,0.229934709,UNM water + home dust
1886,7.285901235,0.91606433,21.46587603,0.228500624,UNM water + home dust
1887,1.684437072,1.575023481,26.3880869,0.384263854,UNM water + home dust
1888,6.887440306,0.965968328,24.75949189,0.16664849,UNM water + home dust
1889,6.35565597,1.016348479,23.19273209,0.23186973,UNM water + home dust
1890,3.540696236,1.373375833,25.95556072,0.301652149,UNM water + home dust
1891,2.77337115,1.535422752,28.99870154,0.249069993,UNM water + home dust
1892,5.623136108,1.081211032,23.14078741,0.242290884,UNM water + home dust
1893,3.664429812,1.384282056,29.95065585,0.224308259,UNM water + home dust
1894,2.834633081,1.418813201,26.9963758,0.338804157,UNM water + home dust
1895,5.46110331,1.169957007,24.16657757,0.233755811,UNM water + home dust
1896,6.604107005,1.016336896,23.56462345,0.227576778,UNM water + home dust
1897,6.525910969,1.031228729,23.66638341,0.182472904,UNM water + home dust
1898,6.30629088,1.006217695,20.87156656,0.311655268,UNM water + home dust
1899,5.368402554,1.126810299,21.89452127,0.290905527,UNM water + home dust
1900,3.905073089,1.306555394,26.01878192,0.281571527,UNM water + home dust
1901,7.838777597,0.844737081,20.20336118,0.171618618,UNM water + home dust
1902,5.477826339,1.088652773,21.13494156,0.340169517,UNM water + home dust
1903,4.20690398,1.339352142,26.73219986,0.299425004,UNM water + home dust
1904,6.740575926,0.926033555,20.9518312,0.276566318,UNM water + home dust
1905,7.544624109,0.877488311,21.21939333,0.254960671,UNM water + home dust
1906,7.115841099,0.96714803,26.42707495,0.180879173,UNM water + home dust
1907,5.35939382,1.157557024,25.42499438,0.246349341,UNM water + home dust
1908,4.17767357,1.230236165,22.63106821,0.314006747,UNM water + home dust
1909,5.570859481,1.129306455,27.14839655,0.196579007,UNM water + home dust
1910,3.831071312,1.326798498,26.01629356,0.414879637,UNM water + home dust
1911,7.572358653,0.905529039,23.7046021,0.149660536,UNM water + home dust
1912,7.459111112,0.931866791,24.29266409,0.17737059,UNM water + home dust
1913,4.109209489,1.302389074,22.85657411,0.294239359,UNM water + home dust
1914,5.459371694,1.089089453,23.05599137,0.311591401,UNM water + home dust
1915,8.466170513,0.798069484,23.70616701,0.140439715,UNM water + home dust
1916,4.000101542,1.283793271,23.87872299,0.273344225,UNM water + home dust
1917,4.81769698,1.263350428,27.24780183,0.257540639,UNM water + home dust
1918,3.738849661,1.314212046,23.81097615,0.354650364,UNM water + home dust
1919,2.41617622,1.470309297,25.50419738,0.349496809,UNM water + home dust
1920,3.533124244,1.355130354,27.58042098,0.265240144,UNM water + home dust
1921,7.070896588,0.943303457,24.01404894,0.176978293,UNM water + home dust
1922,7.575928413,0.902878632,23.1184174,0.169919158,UNM water + home dust
1923,5.263635744,1.176303779,26.38964751,0.20287021,UNM water + home dust
1924,7.671700982,0.907902616,22.78569331,0.188095199,UNM water + home dust
1925,6.890463697,0.969330969,21.97309364,0.187445705,UNM water + home dust
1926,5.272275209,1.177762457,27.13124451,0.234293868,UNM water + home dust
1927,6.577489168,0.977842732,20.63430265,0.251948559,UNM water + home dust
1928,4.235977686,1.302455122,24.43477788,0.250202006,UNM water + home dust
1929,7.099602191,0.898365544,20.06325959,0.191564925,UNM water + home dust
1930,9.75585255,0.572333717,17.59641043,0.149071208,UNM water + home dust
1931,10.59542165,0.560986657,24.43613316,0.073508816,UNM water + home dust
1932,8.413774656,0.82887751,25.97647363,0.121919035,UNM water + home dust
1933,4.811589517,1.233107538,23.82493519,0.25130243,UNM water + home dust
1934,6.18658224,1.104842272,23.82601343,0.19156254,UNM water + home dust
1935,2.754561936,1.441462877,24.14193329,0.329085645,UNM water + home dust
1936,7.040951316,0.920273046,19.50993828,0.240910938,UNM water + home dust
1937,6.395937514,0.953581004,22.60938943,0.246117836,UNM water + home dust
1938,3.754362299,1.281197549,21.14469124,0.326991951,UNM water + home dust
1939,9.338180402,0.664922216,20.29082185,0.119735942,UNM water + home dust
1940,3.9422744,1.316478607,23.09852313,0.392792169,UNM water + home dust
1941,7.063817169,0.96684047,25.06983082,0.173210166,UNM water + home dust
1942,6.992255481,0.912567236,17.50202664,0.381506009,UNM water + home dust
1943,5.450723129,1.152848312,24.11574593,0.262053424,UNM water + home dust
1944,6.884032986,0.970936287,22.47699503,0.18714302,UNM water + home dust
1945,4.348686665,1.253592136,25.04719946,0.256512712,UNM water + home dust
1946,9.686871883,0.654726201,20.64652454,0.094285271,UNM water + home dust
1947,5.164102232,1.149756995,23.21557322,0.292938042,UNM water + home dust
1948,5.659971854,1.089186543,24.55959285,0.2307648,UNM water + home dust
1949,8.336346253,0.766751388,20.30976853,0.256325382,UNM water + home dust
1950,4.334214247,1.294473919,28.11652698,0.227438447,UNM water + home dust
1951,9.884105047,0.609868152,20.08322154,0.130872165,UNM water + home dust
1952,4.522444627,1.242167931,22.64796076,0.299876141,UNM water + home dust
1953,8.409709365,0.74248128,19.28213264,0.135480684,UNM water + home dust
1954,7.43904131,0.847357217,18.81399664,0.252770482,UNM water + home dust
1955,7.310343398,0.904493149,21.22087257,0.254970918,UNM water + home dust
1956,8.993367649,0.700000367,20.70020669,0.123996505,UNM water + home dust
1957,7.761931703,0.866569288,24.36411026,0.162983705,UNM water + home dust
1958,3.025576106,1.427529315,26.81992111,0.269005832,UNM water + home dust
1959,4.47312854,1.289279919,25.96693522,0.256219415,UNM water + home dust
1960,6.133908285,1.061087034,23.48109029,0.222003132,UNM water + home dust
1961,5.006429882,1.208678154,24.19229523,0.215586976,UNM water + home dust
1962,7.667031259,0.803120772,20.02592783,0.332970298,UNM water + home dust
1963,3.739419125,1.341428658,25.19417709,0.424357517,UNM water + home dust
1964,3.495933398,1.335733465,22.73361441,0.314962352,UNM water + home dust
1965,6.706192015,0.973331206,22.12846533,0.200299466,UNM water + home dust
1966,9.359189379,0.708714136,22.26784341,0.117962201,UNM water + home dust
1967,4.287964999,1.285347509,24.4369269,0.27832153,UNM water + home dust
1968,5.330770221,1.139728916,22.10668565,0.292687114,UNM water + home dust
1969,3.587069952,1.39922623,23.8479846,0.32056944,UNM water + home dust
1970,6.210729856,0.99266295,19.26366308,0.358320091,UNM water + home dust
1971,6.142270944,1.054216828,22.46398141,0.320618599,UNM water + home dust
1972,8.540046106,0.784602879,23.05124688,0.154101251,UNM water + home dust
1973,7.477191755,0.855382808,21.66600761,0.165099995,UNM water + home dust
1974,7.561775208,0.832397219,18.81855306,0.250366722,UNM water + home dust
1975,5.540181132,1.034931639,19.24445774,0.375935034,UNM water + home dust
1976,6.061134073,1.033126862,21.41611385,0.294527377,UNM water + home dust
1977,3.109328123,1.421245844,26.37964331,0.351327576,UNM water + home dust
1978,7.810746229,0.829054285,21.47522291,0.166227542,UNM water + home dust
1979,8.459174889,0.803627243,22.00012901,0.175945219,UNM water + home dust
1980,6.377121617,1.006784433,22.85309856,0.289651298,UNM water + home dust
1981,6.201178014,1.067230207,25.92039866,0.177306935,UNM water + home dust
1982,6.996603924,0.992125318,24.92626977,0.183781188,UNM water + home dust
1983,5.08448283,1.186944314,23.18354293,0.254585279,UNM water + home dust
1984,1.148097258,1.598861076,25.34291774,0.465500577,UNM water + home dust
1985,5.315877002,1.172206987,24.51579016,0.226076615,UNM water + home dust
1986,8.281405531,0.781270264,21.47902017,0.170445917,UNM water + home dust
1987,7.549504463,0.882955824,23.87561896,0.168634474,UNM water + home dust
1988,8.285100319,0.801552066,20.00999491,0.216246226,UNM water + home dust
1989,5.394205337,1.154230498,24.83494853,0.258929545,UNM water + home dust
1990,5.479827615,1.096898984,22.45529944,0.291672054,UNM water + home dust
1991,5.577313501,1.102273764,23.12558575,0.256862909,UNM water + home dust
1992,4.714496848,1.208527131,22.43987631,0.245920741,UNM water + home dust
1993,5.890165622,1.066066683,26.44433564,0.177988238,UNM water + home dust
1994,2.559221148,1.485397917,26.12172851,0.293793981,UNM water + home dust
1995,4.182890465,1.31209481,22.95221274,0.27337207,UNM water + home dust
1996,5.576190097,1.063644713,22.46434784,0.331753759,UNM water + home dust
1997,5.552565892,1.120634885,21.11943737,0.25083216,UNM water + home dust
1998,3.876138615,1.3181846,26.13895351,0.234452494,UNM water + home dust
1999,4.39379366,1.321550483,26.36096908,0.218037917,UNM water + home dust
2000,3.733224583,1.294255336,25.30203091,0.272008282,UNM water + home dust
